Parameters,Group ID,Image
"[41.31729964577974, 54.66683682172895, 0.30675545488548295, 0.2217907339371763, 0]",678,90
NULL,678,91
NULL,678,92
NULL,678,93
NULL,678,94
NULL,678,95
"[40.11819220635105, 60.193029958736254, 0.3471913888644378, 0.2691946658196829, 352.8007663616264]",678,96
"[39.88777444543199, 61.11886512719676, 0.37087707583173535, 0.2789558702866018, 353.5712522511727]",678,97
NULL,678,98
"[39.412239129687975, 63.104644192527815, 0.3982006528382484, 0.29182767305344726, 0]",678,99
NULL,678,100
NULL,678,110
