Parameters,Group ID,Image
"[74.4399554033302, 67.78561202452109, 0.4602677603170087, 0.3701698507805701, 10.784297867564078]",234,0
NULL,234,1
NULL,234,2
NULL,234,3
NULL,234,4
NULL,234,5
NULL,234,6
NULL,234,7
NULL,234,8
"[80.78258645645276, 79.77743544877256, 0.650019567232788, 0.458779242728133, 14.26159085214556]",234,9
"[82.45998595288249, 82.9436989445364, 0.6074349215685743, 0.4240953081314845, 17.612577842905864]",234,10
"[83.2978019438818, 84.56130629825859, 0.6785756512992913, 0.5329276740832504, 19.714281128432447]",234,11
NULL,234,12
"[85.26917848764745, 88.37661380650532, 0.7245111522791662, 0.5839843797795268, 14.957835291234801]",234,13
NULL,234,14
"[88.75231683599158, 95.03896406007242, 0.8945281993104964, 0.6233553850824911, 21.92177859397367]",234,15
NULL,234,16
NULL,234,17
