Parameters,Group ID,Image
"[76.9923493469063, 69.09544380420624, 0.29289766565628383, 0.2277968312495915, 0]",239,0
NULL,239,1
NULL,239,2
NULL,239,3
NULL,239,4
NULL,239,5
NULL,239,6
NULL,239,7
NULL,239,8
"[84.20943815596486, 81.7503731404282, 0.48656225019086824, 0.3055072601117486, 14.261590852145389]",239,9
"[86.14252502494686, 85.12012571511204, 0.46719703995450446, 0.38013463835685074, 17.612577842905864]",239,10
"[87.26836287436578, 86.9893473742, 0.5522033109004453, 0.3782270010667467, 18.189210304671917]",239,11
"[88.30826112563021, 88.94355738313159, 0.5750187858260744, 0.4116605924836562, 19.075098492441555]",239,12
NULL,239,13
NULL,239,14
NULL,239,15
NULL,239,16
