Parameters,Group ID,Image
"[24.87623902117009, 53.58229377193593, 0.6626547943892882, 0.2770867802996183, 349.5400909070712]",613,82
NULL,613,83
NULL,613,84
NULL,613,85
NULL,613,86
NULL,613,87
NULL,613,88
"[20.940098558960287, 59.24485740142885, 0.6803156058416892, 0.35605471820169077, 346.9543629370529]",613,89
"[19.82810303803137, 60.98255748124244, 0.6980887653252739, 0.4122117333183494, 343.9600566939507]",613,90
"[19.135599595107116, 61.89926089375033, 0.7985599846497398, 0.36300069715460404, 349.1769887737931]",613,91
"[18.625348170524497, 62.809193558928456, 0.6795024250806939, 0.3553740746524253, 347.09458460661983]",613,92
"[17.941288398978507, 63.83523945212469, 0.7408897540044558, 0.3873097213629817, 346.1384776962086]",613,93
NULL,613,94
"[15.867267531840906, 67.05599072948769, 0.7333389044151192, 0.360430466171469, 344.52632092537795]",613,95
"[14.942873338586201, 68.27953772687081, 0.8051432045974989, 0.4432774703602885, 348.10538966032755]",613,96
"[14.254143898152796, 69.60238444032623, 0.7053177454470964, 0.35606537876009975, 334.79887635452565]",613,97
"[13.276698552301596, 70.85557298453128, 0.7622499900647131, 0.511419095525427, 344.232817457525]",613,98
"[12.466743515782099, 72.0679227220267, 0.7964013056764968, 0.5002760109487809, 0]",613,99
"[10.431077400002062, 75.06595497502825, 0.9665622966656908, 0.626441285936353, 346.1593045083459]",613,100
