Parameters,Group ID,Image
"[40.947640521413504, 42.75417562560629, 0.5023081729537893, 0.20718430708582503, 0]",39,0
NULL,39,1
"[40.76200187011269, 42.9826271458297, 0.5233009299200475, 0.19212981001895463, 358.51854282911677]",39,2
"[40.64193920051429, 43.12549281492074, 0.5564314341242493, 0.16496156957474284, 0]",39,3
"[40.57541411850556, 43.30651666322358, 0.5430400030377184, 0.18095493745756935, 358.0694125588323]",39,4
"[40.29355822241211, 43.63480522067408, 0.6124372656788706, 0.19101400797495677, 357.2297842028019]",39,5
"[40.201399721785094, 43.77301184741789, 0.5512348247280543, 0.19731873812946346, 358.0021201435141]",39,6
"[40.04310363771475, 43.95880990350152, 0.683644381259749, 0.1840480321701535, 359.255940797112]",39,7
"[40.00203657387646, 44.14430507625555, 0.5724334001846723, 0.1892760240021321, 355.7108466711706]",39,8
"[39.8336689463458, 44.327004191675464, 0.6011741029129424, 0.18631974747330568, 359.2042764472599]",39,9
"[39.59126130542233, 44.74624901100242, 0.629419284208726, 0.1896793748398431, 357.27368900609326]",39,10
"[39.52117188116898, 44.88994776525808, 0.6122133548418772, 0.21736821061293204, 358.31531568210306]",39,11
"[39.38402588731844, 45.13131365530426, 0.6218855207210006, 0.22086112264399527, 358.79716488536695]",39,12
"[39.24170305821983, 45.36156668612311, 0.6147571038064472, 0.18943537980986505, 358.1523897340049]",39,13
"[39.165127883975124, 45.5401650338346, 0.5959962564794469, 0.23183785819333202, 358.39399701071477]",39,14
"[38.831958775713446, 46.05974164283623, 0.6563570565592929, 0.22475503293941196, 357.3893531516624]",39,15
"[38.72488061135106, 46.31669254093186, 0.663996932471264, 0.2429472349083928, 356.467705416098]",39,16
"[38.54255815463596, 46.570341783937344, 0.6949710302222694, 0.26093027522020373, 356.84480213752533]",39,17
"[38.440479931314236, 46.833537286921334, 0.6769276067180342, 0.29711191690738303, 357.55295135767693]",39,18
"[38.24934135933994, 47.09190945804366, 0.6885784602698233, 0.24152023401436698, 356.7288462154517]",39,19
"[37.88427131513772, 47.68199181492355, 0.7676179477412213, 0.27324391675216464, 356.583411808229]",39,20
"[37.800484380624226, 47.968188843668216, 0.7208566697049031, 0.273082239376294, 355.53284093860896]",39,21
"[37.640224988940744, 48.24853095870019, 0.7836736078328278, 0.3112228329803658, 356.1099386470748]",39,22
"[37.49229450107624, 48.58265511106888, 0.723584350146417, 0.27920189102305876, 357.1009046780253]",39,23
"[37.37667794000288, 48.89313729797712, 0.7563443327306738, 0.32138384848712, 354.8802843109473]",39,24
"[36.9827908254534, 49.57609826021782, 0.7668886372137241, 0.3131163302642361, 356.8476986911353]",39,25
"[36.76697779437689, 49.971237077542966, 0.803043476757131, 0.3337175717284501, 356.6002858408758]",39,26
"[36.58843494760538, 50.33040901115202, 0.8214956521324088, 0.33576168239573273, 357.1009046780248]",39,27
"[36.37484241217541, 50.77382726214059, 0.8165776761350693, 0.3542224691732944, 355.3645365730931]",39,28
"[36.229958679972114, 51.163041839429944, 0.7859611576212306, 0.34389702438655434, 355.8706405998502]",39,29
"[35.78639705879499, 51.997675574812384, 0.8659726051621088, 0.43215645068669345, 354.5596679689957]",39,30
"[35.517851120296015, 52.42861250830221, 0.8779987423941543, 0.39087355227987053, 356.6725834401218]",39,31
"[35.31261278875682, 52.90612908716126, 0.8398667791523732, 0.3894824293504657, 355.65676004830823]",39,32
"[35.090122731904025, 53.3543334805269, 0.88586737904559, 0.4103355284552489, 354.5195192607753]",39,33
"[34.84404779848238, 53.89276156424299, 0.9038029855669267, 0.42748715121953795, 354.623294571946]",39,34
"[34.32677619562257, 54.90147229522477, 1.000351604041745, 0.44731636489484683, 355.54439716667434]",39,35
"[34.0487804768326, 55.44902350362828, 0.9753900395878945, 0.46108408311833704, 355.08343399399]",39,36
"[33.80714218708663, 56.01605324807414, 0.94050167555418, 0.47096445632801903, 353.65980825408985]",39,37
"[33.55833632560964, 56.620903567509686, 1.0108548967262627, 0.48977615609169134, 354.05871351995506]",39,38
"[33.28037357583474, 57.26034989538741, 0.9714680996889984, 0.525110515311355, 354.2176076776375]",39,39
"[32.732712960086616, 58.49378192167709, 1.0215866258698865, 0.5402564234352814, 355.85537625889447]",39,40
"[32.39557042380539, 59.23274455093937, 1.0411251239059096, 0.5844789663147723, 354.86362150757043]",39,41
"[32.03830759773839, 59.93597382756638, 1.163165571458839, 0.6418017409361031, 353.9909940425086]",39,42
"[31.765304533005402, 60.722131371790375, 1.1736827888083425, 0.6264412859363588, 0]",39,43
"[31.333562768356828, 61.49087213115734, 1.1688588276375895, 0.6107805197989364, 353.1300076917869]",39,44
"[30.616500103031473, 63.12596585075833, 1.1885361453521215, 0.618770847474834, 352.0792600983591]",39,45
"[30.28819240899876, 64.00792793812623, 1.1584500353583274, 0.7295146455306997, 352.2664019009779]",39,46
"[29.829359925847132, 64.92430458265832, 1.2170788519115592, 0.7487127254445496, 351.23036598899654]",39,47
"[29.47781394532838, 65.82461325166385, 1.2340245691526155, 0.7607887371452621, 351.5910882673991]",39,48
"[29.05083644714508, 66.76391376338891, 1.2176285740597648, 0.7739983471568065, 350.087248553275]",39,49
"[28.080802307503177, 68.89922791543906, 1.3503723546490414, 0.8542381171859301, 351.86989764584587]",39,50
"[27.62353565200582, 69.971514029792, 1.3778953145339126, 0.9393267566644985, 348.6766834719721]",39,51
"[27.212781014493707, 71.14288224360098, 1.3403683879321515, 0.9441245511470735, 352.1607366681925]",39,52
"[26.596390586556502, 72.38927109547606, 1.409814008315184, 0.9627929438721032, 349.67902896896163]",39,53
"[26.068358268601262, 73.62485681322907, 1.465296138908574, 0.9627026114041534, 348.02386755579846]",39,54
"[24.87276317249599, 76.34954927928153, 1.5915097765579984, 1.184592744978466, 347.4210647625073]",39,55
"[24.314127267489237, 77.93722292563675, 1.5752559299747873, 1.0626890296632214, 347.67527256586504]",39,56
"[23.6374101242991, 79.48521329090055, 1.623318605623877, 1.1822300206532361, 344.45376483665797]",39,57
"[22.93331765311881, 81.10790128394983, 1.6724013608089054, 1.2068348797571602, 344.7156796248405]",39,58
"[22.310285664217428, 82.83542251992986, 1.7163131136866228, 1.2894364701681684, 343.21457416805197]",39,59
"[20.690751640802883, 86.59581709566376, 1.850593560343524, 1.5013882059631918, 344.2590285853021]",39,60
"[19.98369340801808, 88.56905624307025, 1.8388586936016669, 1.3944173678483849, 341.4093486195047]",39,61
"[19.023797420880367, 90.78097771265266, 1.937704257977978, 1.4895104235828047, 337.1070474858444]",39,62
"[18.06854729880006, 93.05844385400039, 2.033942993355536, 1.622954925592313, 338.93610583427653]",39,63
"[16.962149677662524, 95.46125381283638, 2.202845419115065, 1.7980355173508167, 337.4230791300857]",39,64
