Parameters,Group ID,Image
"[66.3523121734764, 45.66050067049554, 0.17965336019733513, 0.08505464732087376, 0]",52,0
NULL,52,1
NULL,52,2
NULL,52,3
NULL,52,4
NULL,52,5
NULL,52,6
NULL,52,7
NULL,52,8
NULL,52,9
NULL,52,10
NULL,52,11
NULL,52,12
NULL,52,13
NULL,52,14
NULL,52,15
NULL,52,16
NULL,52,17
NULL,52,18
NULL,52,19
"[72.8437648711411, 53.20456791663035, 0.21294377559716784, 0.10868410530646602, 7.236922025969363]",52,20
NULL,52,21
NULL,52,22
NULL,52,23
NULL,52,24
NULL,52,25
NULL,52,26
NULL,52,27
NULL,52,28
NULL,52,29
"[78.1146644881206, 60.053913930555126, 0.3530706081232517, 0.197479157502355, 5.194428907739109]",52,30
NULL,52,31
NULL,52,32
NULL,52,33
NULL,52,34
NULL,52,35
"[82.20565689124906, 65.71164351836978, 0.460463640087357, 0.2459093936153849, 11.18957763750592]",52,36
NULL,52,37
NULL,52,38
NULL,52,39
"[85.96313400731074, 70.91562310364837, 0.4801459437066471, 0.3211757524836475, 16.60508204513684]",52,40
NULL,52,41
NULL,52,42
"[88.5294259593686, 74.75226209210089, 0.5066278455092155, 0.31824879715840515, 11.768288932008659]",52,43
"[89.54868805533849, 76.14838301049608, 0.564571568200516, 0.34009231428850956, 14.215853473685854]",52,44
"[91.59029871961793, 79.1407485011289, 0.6315655841489963, 0.405177711745891, 14.03624346790906]",52,45
NULL,52,46
NULL,52,47
"[95.13646441349512, 84.19147667599886, 0.6474634009479636, 0.42398186852440434, 14.112705371670245]",52,48
