Parameters,Group ID,Image
"[37.15814563307433, 42.44215798346645, 0.4286851000462448, 0.1591243985791948, 0]",431,41
"[36.98979690489863, 42.68080380411906, 0.4387509727456447, 0.1802735546202925, 0]",431,42
"[36.78797241526806, 42.944927857103636, 0.43695175486807614, 0.2089512304575365, 0]",431,43
NULL,431,44
NULL,431,45
"[36.137120554726984, 43.83437651280207, 0.523039324285115, 0.22022053547365772, 0]",431,46
"[35.92290579445, 44.13492462424545, 0.4866750844313112, 0.21774927183864892, 356.1345388301488]",431,47
"[35.770689348300536, 44.32782999465887, 0.5057414670432933, 0.23548222816401104, 0]",431,48
"[35.53682703131222, 44.60637512617509, 0.4960150557314689, 0.22813543843993506, 357.1087304037799]",431,49
"[35.14594713919962, 45.18405696095812, 0.5078087961980415, 0.2571707451784988, 0]",431,50
"[34.93161582873712, 45.497265606577464, 0.5737546104492911, 0.21813100109055525, 355.1207262169929]",431,51
"[34.75684286297355, 45.805314279738326, 0.544117261484217, 0.21956384910396323, 354.2894068624996]",431,52
"[34.544299355726, 46.115975459568645, 0.5199603836895631, 0.24496793081847495, 354.99927455957743]",431,53
"[34.349104043306504, 46.41649646631942, 0.5281568313428759, 0.24787613760290117, 355.45195759088085]",431,54
"[33.87384104620801, 47.13964844068849, 0.5388713534006015, 0.2619753392891196, 355.9717363335142]",431,55
"[33.63681489353314, 47.56188317224628, 0.5206269995660967, 0.2694647239003346, 355.30131948270196]",431,56
"[33.377569192941635, 47.90941440774696, 0.5196183030863747, 0.2652073309653319, 355.25353873627705]",431,57
"[33.11355567330463, 48.275480730356676, 0.566176665379926, 0.27023254101035266, 353.8026719132503]",431,58
"[32.8670070104868, 48.703335320719184, 0.5942612659081578, 0.2854555700619428, 354.39072555354306]",431,59
"[32.41450320306863, 49.60903075807581, 0.5361595617106274, 0.292519951331115, 353.57125225117096]",431,60
"[32.14403574164373, 50.01491149225993, 0.5939547459838429, 0.30134333259053975, 351.0273733851067]",431,61
"[31.825893311626015, 50.49934229804667, 0.6209000315613961, 0.32167506067073465, 352.56243517880426]",431,62
"[31.511678115080343, 50.991659121989386, 0.6072349030975303, 0.3208799044630292, 352.4878558969463]",431,63
"[31.218724877571695, 51.44283247337803, 0.6282612414938499, 0.33838024462405675, 353.1572265873709]",431,64
"[30.580132858764784, 52.49058500058421, 0.6512727382351355, 0.34959918922898253, 353.071678180798]",431,65
"[30.22635220398894, 53.044100244241946, 0.6582459992689393, 0.3825078915040229, 352.87942117163266]",431,66
"[29.944317544536343, 53.55064584260239, 0.7065352136208692, 0.4179456618105189, 352.67359333983234]",431,67
"[29.528650662075385, 54.21333695457861, 0.7209869274142309, 0.40560103075667714, 353.0887728809719]",431,68
"[29.22210861501287, 54.833243266249845, 0.700713483092737, 0.37091815551325186, 348.5589561312328]",431,69
"[28.49874669637372, 56.10520384713617, 0.7278597096884821, 0.40375883412356595, 347.7237047972417]",431,70
"[28.109144622520972, 56.77597291768808, 0.7486465573842961, 0.44230956522990705, 349.16992045659737]",431,71
"[27.674908204524918, 57.53104877072387, 0.7459608262045367, 0.44852797874855127, 348.98528582330226]",431,72
"[27.255881617607454, 58.216829665355384, 0.7840883766665949, 0.45712374185673654, 347.7532772663053]",431,73
"[26.76259088392517, 59.003923506831846, 0.8039865359515613, 0.4827210091573718, 349.78855779771595]",431,74
"[25.884595921151888, 60.63166581991263, 0.8409846832922181, 0.5114143700217798, 346.4520610120013]",431,75
"[25.40512188218212, 61.48900030833083, 0.8563303832628689, 0.5260696112330379, 347.9958771052248]",431,76
"[24.946431993118658, 62.37021669832885, 0.8502587201459568, 0.5534878832842156, 349.2865746643659]",431,77
"[24.38193172498507, 63.29390286578459, 0.8765551999298568, 0.5423156010182563, 346.5451095614791]",431,78
"[23.920035438540452, 64.18446741229027, 0.9016640197053335, 0.5571628003257352, 346.5766731606464]",431,79
"[22.799906553686768, 66.26663524583476, 0.960904640387137, 0.6367607196998725, 346.5328187187158]",431,80
"[22.171831745508925, 67.47959385190849, 0.9834508594616667, 0.6009633211390532, 344.22884495008583]",431,81
"[21.51532085787112, 68.59588195767915, 0.9869658820913519, 0.6954321509959986, 345.3581154587682]",431,82
"[20.872433424322246, 69.79605206173626, 1.015367786895191, 0.6394341300749278, 345.7291711348677]",431,83
"[20.21940095608753, 71.03103740146807, 1.0348073809882394, 0.6555615474809628, 341.4213592476781]",431,84
"[18.718358070474515, 73.71139749294176, 1.0984551196625711, 0.714173325512719, 340.4268741695912]",431,85
"[17.936175820028115, 75.15586112304845, 1.1488162336018335, 0.7640560318997989, 340.4268741695913]",431,86
"[17.17207806916009, 76.66394011896952, 1.1929767571036431, 0.8404616350897833, 340.6836471804976]",431,87
"[16.32278909895746, 78.25548823160725, 1.2105496722483107, 0.8526049181035753, 337.28106629555145]",431,88
"[15.45778781319238, 79.9253158226206, 1.2024101433165262, 0.9032061870421219, 341.04576830049064]",431,89
"[13.518432930983836, 83.6289154429781, 1.3244698528048386, 0.9316993512419026, 335.1521923472298]",431,90
"[12.514411104903314, 85.48585842777666, 1.337897981813001, 0.9856831779927966, 337.3057076218245]",431,91
"[11.450327937990789, 87.59732900192407, 1.4677349934624444, 1.0800484587165171, 332.0719910562892]",431,92
"[10.234115367571148, 89.8029179883956, 1.4988500788274608, 1.1303490864273367, 332.55241362946964]",431,93
"[8.862522114839976, 92.29386925190704, 1.648390046787999, 1.2117037760986342, 331.96118298482537]",431,94
"[6.14203995377257, 97.49038167869064, 1.6980724808723715, 1.3113308521128768, 332.0205256115208]",431,95
NULL,431,96
NULL,431,97
