Parameters,Group ID,Image
"[43.101961052011205, 26.45326664874589, 0.42247161348782897, 0.11499706612037132, 358.1274894089544]",711,96
NULL,711,97
"[42.94329948817904, 26.370836263231052, 0.42868510004625193, 0.136139763228865, 0]",711,98
NULL,711,99
"[42.700719273385225, 26.390172835409697, 0.4715536100508828, 0.09724268802062142, 0]",711,100
"[41.85056521282611, 26.479431276490146, 0.5582675983572544, 0.14611974157869417, 357.1375947738866]",711,110
NULL,711,120
"[39.64345513572257, 26.9013895235689, 0.6388313267915245, 0.22944422231365277, 358.3864610671182]",711,130
"[38.116034492965575, 27.25971483952349, 0.7403924877154298, 0.3397297846424595, 356.3086140135443]",711,140
"[36.12982164218912, 27.99329673859218, 0.9440177541346921, 0.34345663593785214, 354.7920007814409]",711,150
"[33.81503246519212, 29.646500602533365, 1.040275133021587, 0.5091424128617386, 354.87180895814674]",711,160
"[30.755787143381724, 32.59706847209986, 1.2785150577368243, 0.5460754431128355, 354.5064852416906]",711,170
"[26.814001701125186, 36.97435122315325, 1.5175541036485831, 0.8564359942543315, 355.38662865261125]",711,180
"[21.396841026084292, 42.057470647653574, 1.8974719920924088, 1.0723860589812362, 349.45665568801553]",711,190
"[13.935757084902356, 48.13778445574254, 2.530689639872499, 1.4191951668740033, 344.94814062783917]",711,200
"[3.423294772070225, 57.00415980824395, 3.1581187941966182, 1.811098869326433, 339.8252396681205]",711,210
