Parameters,Group ID,Image
"[52.897528245442146, 73.88379673541044, 0.45871638326558184, 0.33209032176975484, 0]",505,53
"[53.00395252841776, 75.20213324482457, 0.49032076868373764, 0.37491265812440133, 0]",505,54
"[53.18794142453464, 78.1857416547706, 0.42868510004625904, 0.4066512408135168, 0]",505,55
NULL,505,56
"[53.28561907994699, 81.38889525252978, 0.4546660152005805, 0.39781099644799905, 0]",505,57
"[53.38963134794953, 83.10935980147399, 0.49385210623911036, 0.4529711988939482, 0]",505,58
NULL,505,59
"[53.7335068141224, 88.98178297322009, 0.5234867816763895, 0.5313445148316163, 0]",505,60
NULL,505,61
"[54.01892852191475, 93.43815642693235, 0.5572908727749706, 0.5888303225970049, 0]",505,62
"[54.1260304328954, 95.83558736500726, 0.6119471751223742, 0.6137029146305224, 0]",505,63
NULL,505,64
NULL,505,65
