Parameters,Group ID,Image
"[75.90143329162338, 60.978672867641116, 0.40115146220319603, 0.2149841511347355, 7.053800425516556]",487,45
NULL,487,46
NULL,487,47
NULL,487,48
"[78.06113150082213, 64.32926512848826, 0.44310635977104706, 0.22099778091465785, 5.926420165255138]",487,49
NULL,487,50
"[79.87061861058066, 67.24214656880389, 0.5312782214766296, 0.2826827297693338, 5.244562843872643]",487,51
"[80.51424241564249, 68.2844204478084, 0.524954512855702, 0.26697811488514855, 5.400270419955518]",487,52
NULL,487,53
"[81.95987481633038, 70.56116977819885, 0.5485303911233708, 0.34991083290717456, 14.335435419516216]",487,54
"[83.40374574900713, 73.07608041150534, 0.5715801333950029, 0.3005683084273735, 8.930590100410313]",487,55
"[84.31069611316502, 74.44869664506628, 0.48496210805936013, 0.35307805465474085, 15.14955893564263]",487,56
"[85.10462241092426, 75.82095310406544, 0.6029114716791726, 0.3511892872072907, 10.05390590026991]",487,57
"[85.9709075239776, 77.26129801591128, 0.6130351916025368, 0.4049412558188718, 11.649516935566169]",487,58
"[86.88232206308541, 78.75945817155204, 0.7497674915662828, 0.4484565688355831, 15.296547314429404]",487,59
"[88.99643264504058, 82.23734325841563, 0.6289565256450317, 0.4546760356862328, 13.594473742066327]",487,60
"[90.1108601282628, 84.02686783867718, 0.6942682683891905, 0.4826317399740199, 11.569905573333983]",487,61
"[91.26875210776727, 85.96738085862525, 0.7339383273877669, 0.5042884237038016, 15.785842381712143]",487,62
"[92.51592522722348, 88.06465199946945, 0.7739593647811046, 0.5415538488403325, 16.19690740944992]",487,63
"[93.80705851807431, 90.20748557243053, 0.8449681938480065, 0.5636118754175847, 15.751173663448128]",487,64
"[96.6522984011828, 94.90785731814995, 0.8033713188356939, 0.6513376319014221, 16.258400048479018]",487,65
"[98.27731941066894, 97.57031824007188, 1.0659433956362465, 0.6991602693017488, 20.0766367110906]",487,66
NULL,487,67
