Parameters,Group ID,Image
"[63.08933907400389, 39.26606229580156, 0.3205365597115275, 0.09543231297712396, 0]",330,20
NULL,330,21
"[63.39431211644754, 39.41169669484714, 0.3656596665787516, 0.1474988714543704, 0]",330,22
NULL,330,23
"[63.71432505470336, 39.619223423192565, 0.36795413341845357, 0.13904206632450739, 0]",330,24
NULL,330,25
"[64.12950924978985, 40.02290598730994, 0.39850132181786047, 0.1469765072496769, 1.4057492610456848]",330,26
NULL,330,27
"[64.44944752306851, 40.30345164626988, 0.39904320912933666, 0.14509348751473003, 0]",330,28
"[64.67283190413606, 40.427545279398345, 0.40597167232502335, 0.14207653485740557, 0]",330,29
NULL,330,30
"[65.10051254781544, 40.83936382283376, 0.4513077647820438, 0.13513057093103953, 0]",330,31
NULL,330,32
NULL,330,33
NULL,330,34
NULL,330,35
"[66.20808463111881, 41.82829424171033, 0.47589707425123606, 0.16467288682797232, 0]",330,36
"[66.41757018104232, 42.02173982113973, 0.5258802932767285, 0.22494759487463548, 2.663000766067853]",330,37
"[66.6171525523005, 42.22713264586168, 0.5129684179507019, 0.19960349918542883, 3.21515753206927]",330,38
"[66.85717379910814, 42.44272207387401, 0.5279597742078579, 0.169662974307613, 0]",330,39
"[67.31222961302491, 42.8351282510187, 0.509944526813797, 0.20449781352239427, 0]",330,40
"[67.54186853285609, 43.093808137457565, 0.4968688097267346, 0.19321618721149733, 5.194428907734562]",330,41
NULL,330,42
"[68.02375523280847, 43.588574946368986, 0.48064693035487943, 0.1768048873102117, 0]",330,43
"[68.22300826673106, 43.83868050016842, 0.5108551420402705, 0.20449781352239427, 0]",330,44
"[68.72069898720898, 44.32076814057441, 0.5269778020223803, 0.22721575713761313, 2.2495412199792213]",330,45
"[68.95787800955813, 44.56646521245689, 0.5859808982226441, 0.21809016519104574, 3.62148470411546]",330,46
"[69.22759625424597, 44.884049803184034, 0.5343945456440619, 0.21744934171215397, 4.236394799061372]",330,47
"[69.5016214855299, 45.12268719366432, 0.5509222120041951, 0.21370021513091703, 0]",330,48
"[69.78230046591108, 45.41203646110403, 0.5564314341242351, 0.2174493417121539, 0]",330,49
"[70.37086279859585, 46.00772535277576, 0.5279597742078717, 0.24950437398178568, 6.088528154199764]",330,50
"[70.62716972311185, 46.37586432275692, 0.5399588599853327, 0.24496793081848264, 3.715289105426848]",330,51
"[70.95121677561929, 46.69630458310792, 0.5279597742078714, 0.27944489885960144, 5.856013585432663]",330,52
"[71.28679424769476, 47.052697715439194, 0.5532911775158306, 0.24496793081848967, 5.12819104185246]",330,53
"[71.6263964041992, 47.373243357803766, 0.5796379700025333, 0.23952419902251826, 4.034121728988623]",330,54
"[72.22050257979352, 48.185939636195364, 0.6334190058284147, 0.30685145731525393, 4.028263666483269]",330,55
"[72.56975706705425, 48.599421400172055, 0.6060144332046348, 0.26993711384956487, 4.548042409122729]",330,56
"[72.89633370711833, 48.976420942558775, 0.6232858445509487, 0.31936559869668446, 3.447386851866156]",330,57
"[73.20978872126626, 49.38137512954826, 0.7117177195185307, 0.29305880734406325, 3.8568009855884497]",330,58
"[73.55299893333445, 49.78965406766911, 0.7508600999577059, 0.3101025851893847, 3.8640494348237553]",330,59
"[74.45951240129696, 50.798405047534665, 0.66405680399995, 0.3067775062103107, 6.394613903618222]",330,60
"[74.86224422374458, 51.28002915019938, 0.7367949803469047, 0.3634414478784914, 5.097560727274015]",330,61
"[75.25354212165371, 51.802925922157215, 0.7496307830919099, 0.33726188413724845, 6.680312120332928]",330,62
"[75.70092454281878, 52.34919938460565, 0.732760761292469, 0.34608558224904523, 7.458283905923508]",330,63
"[76.07671202654565, 52.84483057584425, 0.7685392574338663, 0.3863467105411759, 7.969610394326253]",330,64
"[77.06323040271569, 53.9803052845602, 0.7788333456024931, 0.39518077853792744, 5.882986694094711]",330,65
"[77.49508500011831, 54.568170117892336, 0.7470688613129824, 0.4006277713605679, 8.768985257689337]",330,66
"[78.02630271160417, 55.215687559731066, 0.8599361599533223, 0.4364218935210832, 7.045856297769433]",330,67
"[78.49782902172477, 55.86225095210706, 0.7972925622272867, 0.43050485357742857, 6.115503566287259]",330,68
"[79.04886743345733, 56.547978545220246, 0.864991866351145, 0.44200508966053886, 7.82907651006343]",330,69
"[80.16753735377785, 58.00368068193168, 0.9452238898128607, 0.472845640821016, 5.907346182081255]",330,70
"[80.74707822515435, 58.71004065751695, 0.9226593826257866, 0.4962038156601106, 8.676521344243326]",330,71
"[81.32730352007975, 59.53221997930539, 0.8597129159766002, 0.49582751179670154, 5.885987833025013]",330,72
"[81.87932981253321, 60.30533775973418, 1.0271366372158717, 0.5470862872187586, 10.668757938020349]",330,73
"[82.4757952646569, 61.163736098692745, 1.0770324857878364, 0.5381735048848938, 7.894425081351926]",330,74
"[83.9773816225204, 62.98953004770571, 0.9937062675712263, 0.5573069700515382, 8.426590602917145]",330,75
"[84.70109849616408, 63.94411272877806, 1.048329958222004, 0.6290333304382243, 6.68991233729821]",330,76
"[85.44134811287965, 64.96454629018561, 1.1053258497784086, 0.6769309563105311, 10.777124126873218]",330,77
"[86.24517216708554, 65.98640187229554, 1.0702398369884074, 0.6888320215239858, 9.899769679524354]",330,78
"[87.06925492328898, 67.05795014382487, 1.0699985366457012, 0.7087590107977665, 10.653730398231971]",330,79
"[88.83252613070695, 69.38074026681605, 1.1478925889368206, 0.7209870097908999, 15.226645607466878]",330,80
"[89.79409435506822, 70.7350374697401, 1.2356468368925075, 0.7947332287748221, 12.918836553346637]",330,81
"[90.74444685968332, 72.00229234109973, 1.1174712591282168, 0.8288734329129398, 9.673355432406936]",330,82
"[91.79267592029076, 73.37293778317641, 1.2698100893300615, 0.8401292928942039, 18.413403151987836]",330,83
"[92.81479876576945, 74.76175114888808, 1.395202865703627, 0.8528198928783162, 18.155173317688195]",330,84
"[95.07361804762986, 77.88631582887663, 1.336213479300217, 0.8698856162542019, 17.694738015149483]",330,85
"[96.35538111158527, 79.62888210175129, 1.4095647566972813, 0.9281994360649595, 16.651657678062463]",330,86
NULL,330,87
NULL,330,88
NULL,330,89
