Parameters,Group ID,Image
"[34.985577245477586, 48.84340819021609, 0.34708099356265604, 0.1799580758997123, 353.3333401090997]",513,55
NULL,513,56
NULL,513,57
NULL,513,58
NULL,513,59
NULL,513,60
NULL,513,61
NULL,513,62
NULL,513,63
"[32.376752559842544, 53.70322763400023, 0.4898994822103388, 0.23646530991309067, 354.7975367392287]",513,64
NULL,513,65
"[31.436187272610333, 55.49515915761341, 0.5531921600503723, 0.3136970019390925, 352.87942117163277]",513,66
"[31.140219744545096, 56.11738015482294, 0.4967280024590678, 0.27977826587285626, 349.14358665193816]",513,67
"[30.764258810165128, 56.85299103974416, 0.5464188438113975, 0.3063999416882285, 352.72308964365675]",513,68
"[30.455074673128745, 57.561785364885345, 0.4935771355874208, 0.30733218599669265, 353.0273538615934]",513,69
"[29.71896229049607, 59.055934972096956, 0.5740274671252447, 0.3337940032254794, 350.7685009008618]",513,70
"[29.316195165650573, 59.83585398612728, 0.5749818936306875, 0.3140402151391057, 354.5477943184259]",513,71
"[28.924984884903722, 60.6860397565942, 0.5453712105793729, 0.3040056512870584, 348.9852858233021]",513,72
"[28.48950322817665, 61.49074003630103, 0.5762871381515887, 0.314061055040456, 349.65082735910073]",513,73
"[28.017846721722588, 62.35452142010459, 0.6359601927192835, 0.3567888328984075, 353.1197299119258]",513,74
"[27.173177649380637, 64.25617906032451, 0.6108303229642846, 0.3635742548614146, 351.7610770862979]",513,75
"[26.631121611234835, 65.2444398571535, 0.6762919855464959, 0.44678884474391584, 347.99587710522474]",513,76
"[26.21236621747287, 66.28624820708747, 0.6978662700605259, 0.4337397335158297, 345.3969823873883]",513,77
"[25.648119786107927, 67.34338814225023, 0.6961936660071455, 0.4319586097588054, 346.6682146943151]",513,78
"[25.066616228131593, 68.43181759778192, 0.7493577749465731, 0.5041234275251029, 346.57667316064624]",513,79
"[23.989967819524615, 70.87805341855365, 0.7778163780120564, 0.4966219829046267, 343.4259384748868]",513,80
"[23.34640576066827, 72.25942869016772, 0.7770847427058256, 0.5238509715888059, 344.9750768489573]",513,81
"[22.78285272895508, 73.56602254645291, 0.6452841684762793, 0.5049968529391163, 346.23921488820815]",513,82
"[22.126915420132256, 75.00603622774939, 0.7143192511336589, 0.5192026621623744, 343.113946020049]",513,83
"[21.420278770803936, 76.47268841599474, 0.8395323037300728, 0.5907895706985976, 341.42135924767797]",513,84
"[19.813145187182286, 79.71835282739764, 0.9029778201047103, 0.6024092859580029, 337.00263452908575]",513,85
"[19.034509001612392, 81.4781762063329, 0.8215046253256398, 0.5791382950733385, 340.4268741695913]",513,86
NULL,513,87
"[17.389171517294, 85.09363052522255, 0.8621774431646964, 0.7158587157828034, 334.84374224265116]",513,88
"[16.433067865028864, 87.31094699898824, 0.9631974581416533, 0.727111318841781, 341.04576830049064]",513,89
"[14.330519570645976, 91.67198377386563, 1.0687899878196996, 0.843309837207021, 343.9600566939507]",513,90
"[13.240021673635738, 94.26868251446491, 0.9981304399616413, 0.7597642582713745, 337.30570762182447]",513,91
"[12.066264365828749, 96.81575273498304, 1.0420976380953342, 0.8132888780028108, 331.9253661043294]",513,92
NULL,513,93
NULL,513,94
