Parameters,Group ID,Image
"[11.603570743531073, 57.443435793752684, 0.5236685621428238, 0.2306160197519887, 346.56662876989]",521,58
NULL,521,59
NULL,521,60
NULL,521,61
NULL,521,62
NULL,521,63
"[6.216435380420926, 62.86491842807867, 0.5321890006047478, 0.28151375715058, 346.46930613163954]",521,64
NULL,521,65
"[3.3820549936544695, 65.69947926897741, 0.6337083790285557, 0.3449699859050641, 343.9676606460612]",521,66
"[2.4533345829104176, 66.67066111082889, 0.5507485798370321, 0.3634724606098567, 342.65457064479193]",521,67
NULL,521,68
NULL,521,69
NULL,521,70
