Parameters,Group ID,Image
"[33.38959369341179, 55.27583495726295, 0.2904923179619132, 0.16694610527857634, 0]",37,0
NULL,37,1
NULL,37,2
NULL,37,3
NULL,37,4
NULL,37,5
NULL,37,6
NULL,37,7
NULL,37,8
NULL,37,9
"[29.559232646616646, 62.48387652484342, 0.4048566791202527, 0.21195323172185004, 354.7082423943118]",37,10
NULL,37,11
NULL,37,12
NULL,37,13
NULL,37,14
NULL,37,15
NULL,37,16
NULL,37,17
"[25.57925478205721, 70.58450416824697, 0.5027820415459064, 0.3143569697871279, 350.2724214486051]",37,18
"[25.074949527053786, 71.66544264395527, 0.517275921554804, 0.3320903217697403, 346.60616511658736]",37,19
"[23.943018811356005, 74.04609991874563, 0.5321867044603524, 0.3705342062985079, 349.8378032026178]",37,20
NULL,37,21
NULL,37,22
"[22.08843661260346, 78.02746788581496, 0.5574000238192431, 0.3898868017756541, 345.3670839284572]",37,23
"[21.41896274224657, 79.44988376894666, 0.6032935129260825, 0.46626216695665235, 348.048679089067]",37,24
"[19.86340409647459, 82.66189682804247, 0.6193311139195834, 0.41946725290149167, 346.5894184256965]",37,25
"[19.133926182582066, 84.36150270273262, 0.6144253997950279, 0.4704043064265738, 344.3806078612898]",37,26
"[18.203276747863324, 86.17424876626313, 0.6966808820235053, 0.5017343746450502, 342.4665356745035]",37,27
"[17.334239043758974, 88.11386174971142, 0.7203973500928001, 0.5018235680258163, 345.33553851159303]",37,28
"[16.40848983061415, 90.21082077202966, 0.7310734100293856, 0.5109711702423824, 341.2478316683911]",37,29
"[14.235100983479182, 94.6285469950168, 0.9148468502259036, 0.647730002625302, 344.0546040990778]",37,30
"[13.117769075121636, 97.09964964701685, 0.8364532603861075, 0.6674375784632189, 338.5061574098112]",37,31
