Parameters,Group ID,Image
"[58.07580491891997, 47.202875366658944, 0.36966880425482174, 0.17320964805347216, 0]",511,55
NULL,511,56
NULL,511,57
"[58.46178965977289, 48.30622887550872, 0.3817890929189147, 0.1567134910959993, 0]",511,58
NULL,511,59
NULL,511,60
NULL,511,61
NULL,511,62
NULL,511,63
NULL,511,64
"[59.854661527321696, 52.56332933623246, 0.41759692426739287, 0.22640458843016545, 0]",511,65
"[59.981569673067824, 53.120074769001405, 0.43999197838220283, 0.22717028788115812, 0]",511,66
NULL,511,67
"[60.31277472458009, 54.32359440230573, 0.4749280274295202, 0.2331485548940364, 0]",511,68
"[60.519737196023236, 54.956515792040264, 0.4689569675547105, 0.22529284748543432, 0]",511,69
NULL,511,70
"[61.11978701124162, 56.94913403008856, 0.52377281021657, 0.3035702161722364, 3.576334374997373]",511,71
"[61.36175896997469, 57.677543848738466, 0.5078087961980486, 0.2571707451784917, 0]",511,72
NULL,511,73
NULL,511,74
"[62.29128276916127, 60.86049499241625, 0.5741599365739489, 0.364663106133996, 0]",511,75
"[62.583426481977526, 61.769768056043176, 0.5333307855286832, 0.3438252143548939, 0]",511,76
"[62.838908256947434, 62.611278110963156, 0.5926948889498563, 0.35068894304751436, 1.5693548047499917]",511,77
"[63.098879474054634, 63.60719827407885, 0.5694148131311962, 0.37313029356489125, 0]",511,78
"[63.39656119274994, 64.56841572116582, 0.5694148131312033, 0.3444279632906557, 0]",511,79
"[64.00308976332197, 66.69484857125371, 0.6263562944442924, 0.44201588622303234, 0]",511,80
"[64.345531768239, 67.85954150700795, 0.6889919238887501, 0.4514876552135263, 0]",511,81
"[64.67547776417591, 69.00083484884554, 0.5668563306396663, 0.417902460915073, 0]",511,82
"[64.96734485718022, 70.24807834905411, 0.6878624530195178, 0.5015358751157145, 5.946863053977324]",511,83
"[65.37278687732714, 71.51812523136081, 0.6623129139573081, 0.5218605504404223, 0]",511,84
"[66.08317650551541, 74.30323723445474, 0.7157860542621819, 0.5539406231273745, 0]",511,85
"[66.50989927738664, 75.75121505350153, 0.7772666248671998, 0.5874275079653801, 6.398956627363759]",511,86
"[66.94364367547468, 77.30197347943482, 0.6911826630245059, 0.5847511826137293, 0]",511,87
"[67.46580165453436, 78.94457058367036, 0.7655465820985796, 0.6772314828202752, 0]",511,88
"[67.93455990210701, 80.63493760949426, 0.7752454193384068, 0.6737350582288004, 0]",511,89
"[68.95729541367578, 84.37393278092931, 0.7845857255953916, 0.7118710049210506, 0]",511,90
"[69.49955788510299, 86.37595509973988, 0.7655465820985938, 0.7577415192394739, 0]",511,91
"[70.12703351273062, 88.52342467366331, 0.814031198964841, 0.7831574326972941, 0]",511,92
"[70.74892352644456, 90.7271514032905, 0.905540050381952, 0.7978000907658971, 9.673355432401024]",511,93
NULL,511,94
"[72.86079037059918, 98.6541384114295, 1.0747733854990966, 0.9749187037936597, 14.130260632614522]",511,95
NULL,511,96
