Parameters,Group ID,Image
"[52.983066283427206, 58.07010277556617, 0.29037787581432895, 0.14271650191758312, 0]",350,20
NULL,350,21
NULL,350,22
NULL,350,23
NULL,350,24
NULL,350,25
NULL,350,26
NULL,350,27
NULL,350,28
NULL,350,29
"[53.8454758294147, 67.46629341316937, 0.42286011387923295, 0.2915407381090455, 358.4014629073297]",350,30
"[53.91224875602958, 68.46633295107414, 0.41367052819992267, 0.30457679398431026, 0]",350,31
NULL,350,32
"[54.13051044322893, 70.5969786302511, 0.41063537993944976, 0.3193655986966917, 0]",350,33
"[54.19577590334477, 71.76601028999187, 0.49329574862857584, 0.3719883393910237, 0]",350,34
"[54.38020724148822, 74.20322380492522, 0.5075159985066051, 0.38522477325292925, 0]",350,35
NULL,350,36
NULL,350,37
"[54.76759741457455, 78.44617013170453, 0.470250837777094, 0.4105843978244223, 0]",350,38
"[54.87751321660155, 79.96240916415107, 0.5455992182406888, 0.38897075208248566, 0]",350,39
NULL,350,40
"[55.380828858770904, 85.09271004789805, 0.5187089710559718, 0.4941873405207815, 0]",350,41
"[55.54847973105998, 87.01287736848575, 0.5668563306396734, 0.5143414903569834, 0]",350,42
"[55.69744008466736, 89.02519022999277, 0.5344274247243206, 0.5348347841134142, 0]",350,43
NULL,350,44
"[56.219984998597795, 95.7245363614074, 0.673141892634618, 0.675073206093586, 0]",350,45
"[56.47020177861849, 98.21427063816681, 0.7014847091665999, 0.7249000379719206, 0]",350,46
NULL,350,47
