Parameters,Group ID,Image
"[56.29466665022495, 43.21711046388212, 0.3319253036068123, 0.1555511067169825, 0]",582,72
NULL,582,73
NULL,582,74
NULL,582,75
NULL,582,76
NULL,582,77
NULL,582,78
NULL,582,79
NULL,582,80
NULL,582,81
"[57.547691972053485, 47.56336800672771, 0.5135218813454117, 0.23297403195979882, 0]",582,82
NULL,582,83
NULL,582,84
NULL,582,85
NULL,582,86
NULL,582,87
NULL,582,88
"[58.66958809903116, 51.576944860401085, 0.5614008268723012, 0.2674196111649323, 0]",582,89
"[59.058159794034395, 52.80481002625712, 0.5996781559772302, 0.3820280159498992, 0]",582,90
"[59.26166323898895, 53.38836471646541, 0.5865263843374334, 0.3426341541566631, 4.075163064634694]",582,91
"[59.41122246869629, 54.06164420701278, 0.6393692856899679, 0.3617370995221715, 6.18861596324183]",582,92
"[59.50960897227148, 54.70846415814057, 0.6717039687046309, 0.402482783342662, 2.9356734464204806]",582,93
"[59.75536353258518, 55.4441104636427, 0.649368526582756, 0.3999975533925418, 2.285550195295343]",582,94
"[60.116623676801574, 57.03687364505192, 0.6058234378207388, 0.38482646767067763, 0]",582,95
"[60.331317267040106, 57.801059081061204, 0.6828497087964365, 0.4141464638198318, 0.9569852687889124]",582,96
"[60.61462706143329, 58.58155375541012, 0.5774011193777191, 0.38633958386080175, 9.027612950715309]",582,97
"[60.75815107238148, 59.47986460835607, 0.7037151707325933, 0.49183406747069114, 0]",582,98
"[61.037597660749796, 60.39481579988861, 0.6432472084310206, 0.45858634336971704, 0]",582,99
"[61.39198949441891, 62.287756925826635, 0.7879185817465526, 0.5361930294906117, 0]",582,100
"[65.43848580477078, 78.13277054376336, 1.0038080855077518, 0.8435459641141875, 15.25511870306326]",582,110
