Parameters,Group ID,Image
"[57.480838214473806, 65.15166495980306, 0.29100157071065524, 0.20404730693084616, 0]",132,0
NULL,132,1
NULL,132,2
NULL,132,3
NULL,132,4
NULL,132,5
NULL,132,6
NULL,132,7
NULL,132,8
NULL,132,9
"[59.87236035421745, 78.35498886201991, 0.4367780711278044, 0.3147505491069609, 0]",132,10
"[60.111875471846865, 79.76981240444475, 0.44895646021736724, 0.34537393464054844, 0]",132,11
NULL,132,12
NULL,132,13
NULL,132,14
"[61.569221604703614, 88.46384640236226, 0.5314278099746563, 0.4456652118150626, 0]",132,15
NULL,132,16
"[62.34123978029403, 92.62165924485164, 0.5241283755023072, 0.450585694970897, 12.771242564902252]",132,17
NULL,132,18
"[63.18383602243429, 97.29373599238613, 0.6051604662319647, 0.5883182625247372, 0]",132,19
