Parameters,Group ID,Image
"[58.170726601547294, 52.28737540203174, 0.3247614394289826, 0.1591243985792019, 0]",458,43
NULL,458,44
NULL,458,45
NULL,458,46
NULL,458,47
NULL,458,48
NULL,458,49
NULL,458,50
NULL,458,51
NULL,458,52
NULL,458,53
NULL,458,54
"[60.758382682728126, 61.83863215633815, 0.44363286582744627, 0.274454811379961, 0]",458,55
NULL,458,56
NULL,458,57
NULL,458,58
NULL,458,59
NULL,458,60
NULL,458,61
NULL,458,62
NULL,458,63
NULL,458,64
"[64.01713414062756, 74.8879921915519, 0.6217664306642945, 0.435987797651876, 0]",458,65
"[64.45755907161495, 76.32331957475901, 0.4956610941611473, 0.4528834673113163, 12.200565210681361]",458,66
NULL,458,67
"[65.12288402618346, 79.43080226524127, 0.5266361667726771, 0.4608262789475098, 15.241571066535528]",458,68
"[65.58171387521662, 81.16558371618038, 0.49654267152850196, 0.4130368870566343, 0]",458,69
"[66.45718003922984, 84.75751950839256, 0.6394867739382164, 0.5973673986356545, 0]",458,70
NULL,458,71
"[67.40922916688756, 88.90929194024076, 0.5690035137102711, 0.6137029146305082, 0]",458,72
"[67.9500085419026, 90.98528164516178, 0.7423482008228746, 0.64723754768373, 0]",458,73
NULL,458,74
NULL,458,75
NULL,458,76
