Parameters,Group ID,Image
"[67.26456384472628, 52.67628027354606, 0.3785762092160411, 0.1812119690861466, 11.391227445697268]",630,89
"[67.93850014637808, 53.95089407410683, 0.40829151045258527, 0.20837891779085282, 0]",630,90
"[68.28600078997313, 54.60871855812254, 0.41311221364052475, 0.24195421190560998, 5.420720231799123]",630,91
NULL,630,92
"[68.95522272961169, 56.05705566330239, 0.3976028473629653, 0.2306079548456672, 2.935673446420367]",630,93
"[69.35021402822095, 56.81593833909917, 0.3954069953842233, 0.24803111457208232, 2.285550195295457]",630,94
"[70.06889815884477, 58.45678992462605, 0.44668319458227224, 0.23646474973682075, 3.4165881917683123]",630,95
"[70.51391871674942, 59.320709704432915, 0.43092600795573466, 0.22210697203693505, 7.059184495238128]",630,96
"[71.02350066543406, 60.1534313114951, 0.4148973476330946, 0.23453030767039146, 9.027612950715195]",630,97
"[71.38995594912531, 61.110682832074694, 0.4374445655905248, 0.3106320426130651, 0]",630,98
"[71.92116406647754, 62.104092170630274, 0.4288314722873423, 0.33351734063250404, 0]",630,99
"[72.79072411007729, 64.14336980261498, 0.5014186720207761, 0.3765236880158511, 0]",630,100
"[80.8568599031011, 81.33205497964174, 0.7365693629868555, 0.5737547368306987, 20.364248395142454]",630,110
