Parameters,Group ID,Image
"[66.23293090933227, 67.14412689806899, 0.2601377677564898, 0.1800417414095676, 0]",140,0
NULL,140,1
NULL,140,2
NULL,140,3
NULL,140,4
NULL,140,5
NULL,140,6
NULL,140,7
NULL,140,8
NULL,140,9
"[71.52935128064391, 81.70223880504054, 0.3670902944399002, 0.26979068940672474, 13.840695491654685]",140,10
NULL,140,11
NULL,140,12
NULL,140,13
NULL,140,14
"[75.53334768819322, 93.1456557586723, 0.48799615241021793, 0.3985083861236957, 14.166483484758317]",140,15
NULL,140,16
NULL,140,17
