Parameters,Group ID,Image
"[38.264695642505075, 52.908523429091325, 0.4133018434455593, 0.24496793081848267, 0]",446,43
NULL,446,44
"[37.67042690090226, 54.454620685448305, 0.4619648024318863, 0.23952419902251165, 0]",446,45
NULL,446,46
"[37.27548762985892, 55.60424334811973, 0.4879961524101901, 0.2535962457150944, 0]",446,47
"[37.09928148202965, 56.15039195830719, 0.487996152410183, 0.26567225741580813, 0]",446,48
NULL,446,49
NULL,446,50
"[36.13851922303004, 58.83040194262881, 0.4920291784631554, 0.3184765465627497, 354.2894068625011]",446,51
"[35.88100805765349, 59.505726731576615, 0.48799615241019, 0.31397630421867034, 356.1859251657095]",446,52
NULL,446,53
"[35.3620445297553, 61.03154618746679, 0.560590621363775, 0.3732585434767657, 0]",446,54
"[34.77931423037827, 62.76868984574894, 0.5797394290633022, 0.336075405631, 0]",446,55
NULL,446,56
"[34.124404806228796, 64.55845972069281, 0.6010451927092906, 0.3592862985337745, 355.50284838533526]",446,57
NULL,446,58
"[33.41703779018603, 66.48653935555318, 0.6941619871252982, 0.39740741761184495, 0]",446,59
NULL,446,60
"[32.41590438719469, 69.79027762536099, 0.6945868973344378, 0.49975383027809905, 355.21667547604596]",446,61
"[32.02285577074344, 71.05364584766681, 0.7187441972464953, 0.483040468028733, 356.18592516570936]",446,62
NULL,446,63
"[31.202391789507626, 73.55023148301389, 0.6648573215443311, 0.46612197563604374, 349.1861224863751]",446,64
NULL,446,65
"[29.749941233469855, 77.80612908819201, 0.7172283033189502, 0.5632321187136143, 351.362868584931]",446,66
"[29.240561349218357, 79.32522016095461, 0.7343314397827108, 0.5747408283393298, 0]",446,67
NULL,446,68
NULL,446,69
"[26.93800184445721, 86.59180534925021, 0.917914299728384, 0.7496619500078197, 0]",446,70
NULL,446,71
"[25.55713797523589, 90.84362849597827, 0.8959518590966722, 0.7273753063942513, 353.88449643371473]",446,72
NULL,446,73
NULL,446,74
NULL,446,75
