Parameters,Group ID,Image
"[32.98391410607218, 46.22900596596406, 0.37397150673056956, 0.14970262438907866, 0]",497,51
NULL,497,52
NULL,497,53
NULL,497,54
"[31.743660779315796, 48.00886863699814, 0.331837383638927, 0.146119741578687, 0]",497,55
NULL,497,56
NULL,497,57
NULL,497,58
"[30.629918496261503, 49.61828980514217, 0.4594467733468547, 0.2140748461116005, 354.7461972487333]",497,59
NULL,497,60
"[29.747412677741124, 51.034925344167256, 0.4831161908860828, 0.18995566405230588, 0]",497,61
NULL,497,62
NULL,497,63
"[28.650236486892013, 52.53185449903054, 0.4898994822103388, 0.23646530991309067, 354.79753673922875]",497,64
"[27.98407083765561, 53.6638214166651, 0.38624884329145814, 0.24364023986428407, 0]",497,65
NULL,497,66
"[27.19208855258587, 54.77677596418219, 0.4795994506501376, 0.25646341038345344, 355.23635830927446]",497,67
"[26.805215066090927, 55.47698738112745, 0.4673611003826606, 0.27928865390757857, 355.6012946450028]",497,68
"[26.386270299398085, 56.1450219947493, 0.4505579023469751, 0.2536981526218994, 354.3835912227355]",497,69
"[25.527679900440848, 57.49109595779227, 0.554473543275043, 0.2969695360003299, 353.1894117636772]",497,70
"[25.099679574811955, 58.232731500997524, 0.5134636174201028, 0.3077560924601318, 356.86364163166627]",497,71
"[24.5923658139348, 59.01197062756272, 0.47329727233281105, 0.27218658979831645, 0]",497,72
"[24.07786953498865, 59.768504430246516, 0.5908412566908441, 0.32808001542685106, 356.605177211415]",497,73
"[23.51273721438118, 60.595980241175496, 0.5704074508955823, 0.3087217168843077, 356.34743271058835]",497,74
"[22.52033219684972, 62.371528148153324, 0.5761747837819118, 0.3136652444420206, 355.81343106452596]",497,75
"[21.936407196515237, 63.296096975809135, 0.5768330554739497, 0.3679582081874744, 352.64665160694386]",497,76
"[21.406147782168226, 64.23809855690486, 0.5615423386876481, 0.4058392844669614, 350.4196663598405]",497,77
"[20.749220485082727, 65.2321088126436, 0.6647400466581228, 0.3804851503712096, 353.87580096536493]",497,78
"[20.127128910481055, 66.23502866423402, 0.6120302242376193, 0.3905284594033823, 351.0944262099586]",497,79
"[18.834287798659602, 68.44951455682997, 0.7261419796176392, 0.4456800080621866, 353.0791210306224]",497,80
"[18.081948180040435, 69.70990857232707, 0.7143902697650809, 0.4905178059312989, 351.90081682169534]",497,81
"[17.37650064441865, 70.90929997229487, 0.6533502205822366, 0.4940186604839454, 0]",497,82
"[16.61554758024062, 72.21700668615173, 0.7742945371847065, 0.48339616586595846, 349.9491843197645]",497,83
"[15.85056420228908, 73.59055086679072, 0.7642317870067776, 0.5052074720903605, 344.89449434458885]",497,84
"[14.036681256284284, 76.51065422254995, 0.7962067035343461, 0.5553633433325647, 348.5417319453772]",497,85
"[13.129862870985571, 78.10906632549573, 0.7460291772988131, 0.5705655826790241, 340.42687416959143]",497,86
NULL,497,87
"[11.100708782494694, 81.5721599590804, 0.8216384353462417, 0.6357270924097008, 337.2810662955515]",497,88
"[10.085410788461383, 83.38647738059383, 0.8433168589724964, 0.5995400012289307, 341.04576830049064]",497,89
"[7.684987114057104, 87.45406645968055, 0.9915485434603832, 0.695784635079799, 335.15219234722986]",497,90
"[6.439352407111411, 89.69867237366408, 1.0248038861481876, 0.7104207526975848, 337.3057076218244]",497,91
"[5.064984790862049, 92.0117756163025, 1.1212550558071515, 0.7729281257875972, 336.78049946413455]",497,92
"[3.6736475943649536, 94.56513938570272, 1.0548607440545568, 0.7016918550861703, 329.5171297181534]",497,93
NULL,497,94
NULL,497,95
