Parameters,Group ID,Image
"[80.18941004081188, 46.72096238786715, 0.41261297941851177, 0.19319087916853236, 10.483177600785211]",625,89
"[81.16903860067214, 47.63772291383361, 0.41241358336152056, 0.2010818177826842, 6.155943895324469]",625,90
NULL,625,91
NULL,625,92
"[82.79645619033408, 49.06676394615045, 0.4283465596032614, 0.23733057104222532, 9.46232220802358]",625,93
"[83.31987940478625, 49.563907574956644, 0.5133037300548544, 0.22388551335815135, 9.33499846314976]",625,94
NULL,625,95
"[85.03022060955568, 51.25513336912907, 0.5861614050504803, 0.2722464125869048, 10.222168633642525]",625,96
NULL,625,97
"[86.4119813742916, 52.52788775720628, 0.5585896758178567, 0.33592928588942134, 10.85641334805399]",625,98
"[87.06674105353487, 53.150413221663506, 0.5301953332440881, 0.32391776010025314, 7.001463083256795]",625,99
"[88.4154996464167, 54.50202436442271, 0.5532895691263489, 0.30592549651287054, 10.304846468767664]",625,100
