Parameters,Group ID,Image
"[37.34473560017639, 42.67441384843788, 0.2599115461115815, 0.11320773558409059, 0]",78,0
NULL,78,1
NULL,78,2
NULL,78,3
NULL,78,4
NULL,78,5
NULL,78,6
NULL,78,7
NULL,78,8
NULL,78,9
"[35.46397273802156, 44.68387019444158, 0.4252796680992152, 0.13093954896518253, 357.27368900609406]",78,10
NULL,78,11
"[35.13430762034137, 45.07311850432726, 0.4023402139464446, 0.1480984727493611, 357.5889702533877]",78,12
"[34.942496761490354, 45.33079288212906, 0.4386785285612189, 0.1514860555543862, 356.58341180823084]",78,13
"[34.813930690003, 45.491379350904985, 0.41044776934918903, 0.16336975116082966, 355.647476880542]",78,14
NULL,78,15
"[34.273015107439306, 46.24032134940389, 0.42226329863433393, 0.1662271278599265, 356.88915934651436]",78,16
"[33.992427134142496, 46.51504515962494, 0.4444468238397687, 0.17790700583195468, 355.66768601681133]",78,17
NULL,78,18
"[33.56901462486039, 47.02549139368967, 0.5130589698269713, 0.1886473304999609, 356.7288462154513]",78,19
"[33.231325601137065, 47.617699128628885, 0.4133327410914304, 0.22502440203118812, 353.6598082540894]",78,20
NULL,78,21
"[32.74727832875976, 48.15516028654325, 0.48121985484635865, 0.21202962771566639, 353.0470425318225]",78,22
"[32.53057116595582, 48.488484411437135, 0.4651761799294579, 0.18329343274511617, 354.36929648555537]",78,23
"[32.3214791881649, 48.77406298529697, 0.4907487913515845, 0.2024560290903281, 353.5812132697653]",78,24
"[31.8302577941737, 49.484772663890766, 0.4944142633331767, 0.18781859632836553, 353.7580856525869]",78,25
"[31.518387991451302, 49.86052902905376, 0.511900483552388, 0.22616406390513039, 354.1577339593196]",78,26
"[31.322176722501492, 50.25282041683411, 0.4651761799294578, 0.18329343274511617, 354.3692964855554]",78,27
"[30.936536372217894, 50.62396860283494, 0.5417180245612483, 0.24632858895414808, 351.4692343900494]",78,28
"[30.698949257698526, 51.029475383947265, 0.5066389691157721, 0.2248811866541211, 353.65980825409]",78,29
NULL,78,30
