Parameters,Group ID,Image
"[68.25360006475776, 60.42102437496839, 0.33591928386022984, 0.20695959267402736, 3.58023334577814]",572,72
NULL,572,73
NULL,572,74
NULL,572,75
NULL,572,76
NULL,572,77
NULL,572,78
NULL,572,79
NULL,572,80
NULL,572,81
"[73.86327412329398, 73.43703020317469, 0.43695175486809035, 0.3375366030467859, 0]",572,82
NULL,572,83
NULL,572,84
NULL,572,85
NULL,572,86
NULL,572,87
NULL,572,88
"[79.56019693455147, 87.09870228230152, 0.598366188990405, 0.47157698154424443, 18.434948822913498]",572,89
"[81.43594457314526, 91.61976265244725, 0.5604183754252863, 0.43220739584491286, 7.016501744721836]",572,90
"[82.46745301822769, 94.07966054534106, 0.6727530569957303, 0.5683061394296101, 21.124719146071698]",572,91
"[83.53047825430701, 96.76231256482481, 0.6159304589774922, 0.5862245948391999, 19.35899417568453]",572,92
NULL,572,93
NULL,572,94
