Parameters,Group ID,Image
"[32.72348280546943, 39.52841536926895, 0.38987420373335996, 0.14894008892012806, 357.4362297885348]",600,74
NULL,600,75
NULL,600,76
NULL,600,77
NULL,600,78
NULL,600,79
NULL,600,80
"[30.587503074615206, 41.698554190692064, 0.489006056455683, 0.17913516151539832, 355.65168656659375]",600,81
"[30.375189747325187, 41.952827701667715, 0.46329803418493365, 0.19960349918543518, 0]",600,82
NULL,600,83
NULL,600,84
NULL,600,85
NULL,600,86
NULL,600,87
NULL,600,88
"[28.1444607907682, 44.350842905597226, 0.6728028088131088, 0.275187533301658, 355.4954637047948]",600,89
"[27.274598069468485, 45.231666108134824, 0.5773392071055202, 0.209898766333835, 350.13419305691593]",600,90
"[27.017256448648258, 45.58968587291167, 0.4631556821696528, 0.21011540877244528, 355.3141001604977]",600,91
"[26.69543109607006, 45.96256208051818, 0.4609902247164176, 0.23127842893469688, 355.6012946450055]",600,92
"[26.269031034106742, 46.38070806755862, 0.5298839648733853, 0.2758350756979815, 354.0227233670497]",600,93
"[25.894366404101337, 46.84333920016252, 0.5874552663068304, 0.2603885789820032, 354.86362150757486]",600,94
"[25.08632242129933, 47.79075599260604, 0.5294342282412394, 0.2739807688230009, 353.1572265873708]",600,95
"[24.638811266057406, 48.32282315396309, 0.6083125008672997, 0.28108906187850136, 349.73640374211067]",600,96
"[24.335259670211634, 48.74538577287731, 0.5635489452446051, 0.25784720905291536, 351.634113875966]",600,97
"[23.849937682692623, 49.27467783069819, 0.571580133395006, 0.1944853760412286, 0]",600,98
"[23.33105891891254, 49.805640234806205, 0.5513547500837284, 0.29182767305344726, 0]",600,99
"[22.467079332291505, 50.88532133788474, 0.5523213123803998, 0.34454270726499914, 0]",600,100
"[15.480866532703812, 59.776239125476934, 0.688494251589441, 0.4420122182755525, 348.07067782276226]",600,110
"[4.420372373207117, 74.14347644429601, 0.892575190743743, 0.6654398003284254, 341.35046124595146]",600,120
