Parameters,Group ID,Image
"[88.67533266409967, 41.81218592484157, 0.3898231856135384, 0.18124461264659314, 8.114070533577092]",650,90
NULL,650,91
NULL,650,92
"[90.37532418959476, 42.72375246042455, 0.4210852326960398, 0.22226355779719642, 9.462322208023522]",650,93
"[90.99611511575296, 43.093428744080384, 0.4401477251353696, 0.22397368963495548, 8.033815610796353]",650,94
NULL,650,95
"[92.88106348625816, 44.195995285457954, 0.512372020324698, 0.22552802565204816, 8.524780736833577]",650,96
"[93.60822225001188, 44.555932362296524, 0.5327396008046605, 0.21421845102116327, 7.352379359884026]",650,97
"[94.20062622000586, 44.93325402694642, 0.5062945363486904, 0.21925445007773448, 0]",650,98
"[94.92293946511879, 45.2964741974492, 0.6130196930661636, 0.25672069637443673, 8.74616226255597]",650,99
"[96.34188714627201, 46.2352987285838, 0.5287116233903646, 0.2917280640618575, 7.883139316727636]",650,100
