Parameters,Group ID,Image
"[29.24751476965792, 56.26892671550412, 0.4110852434144043, 0.1865188439152446, 351.3843518158369]",526,67
NULL,526,68
"[28.492095943553608, 57.649874015614536, 0.42202320941981386, 0.2418779859331729, 355.09382359267437]",526,69
"[27.675600297281132, 59.17093129580381, 0.4916451151182084, 0.22969742840716956, 353.18941176367724]",526,70
"[27.272776486181748, 59.96358300988853, 0.49774402146082186, 0.22654983034101345, 353.0051311377661]",526,71
"[26.761142691035577, 60.83121012208777, 0.48093502390213666, 0.2553140894551563, 354.49393994039656]",526,72
"[26.30793920813586, 61.629909112250445, 0.5395454612320305, 0.279117121215679, 349.6508273591006]",526,73
NULL,526,74
NULL,526,75
NULL,526,76
NULL,526,77
"[23.145389544916412, 67.56023309247973, 0.590223315155113, 0.34481199369133947, 351.57826116625506]",526,78
"[22.599568620586535, 68.68465473676679, 0.6120302242376191, 0.33606010576127776, 351.0944262099586]",526,79
"[21.39824091888069, 71.07920081528702, 0.6594959361769405, 0.4056951563644727, 349.5692387576298]",526,80
NULL,526,81
"[19.95711875554133, 73.87154637174065, 0.6269381346092227, 0.34537393464054883, 350.16643603579325]",526,82
NULL,526,83
NULL,526,84
"[16.771204203295063, 80.04092933526647, 0.6985266627994279, 0.47552945485518033, 348.54173194537714]",526,85
"[15.818733489629627, 81.81144552855255, 0.7460291772988138, 0.48041972524699117, 340.4268741695913]",526,86
NULL,526,87
"[14.00273840658181, 85.57621002332525, 0.8141215625344425, 0.5472558765794704, 346.27891107796654]",526,88
"[12.892414922822889, 87.60615046585866, 0.8433168589724964, 0.5995400012289307, 341.04576830049064]",526,89
"[10.711421710015872, 92.17188775719497, 0.7969363427032342, 0.6029120173362739, 343.9600566939506]",526,90
"[9.395829511627658, 94.66790179113246, 0.9196623816102126, 0.6677753804675032, 337.30570762182447]",526,91
NULL,526,92
NULL,526,93
