Parameters,Group ID,Image
"[66.16484779761832, 48.881945437773666, 0.32806265775164434, 0.12758197098131063, 0]",46,0
NULL,46,1
NULL,46,2
NULL,46,3
"[67.07823418124579, 50.13304081719349, 0.42783412167054274, 0.19275420701423943, 1.7714697400356272]",46,4
"[67.55970039092226, 50.792049940359085, 0.47719070284145465, 0.19101400797495677, 1.8476102659931257]",46,5
"[67.85034448849373, 51.15896772016863, 0.38396954664442234, 0.18064851511355964, 2.748088180068976]",46,6
"[68.00725879055322, 51.498320633421955, 0.5132942249243226, 0.209583674144703, 4.028263666489522]",46,7
"[68.34997623012725, 51.95325829188254, 0.47836009119879147, 0.18300672100854012, 2.4110297466351653]",46,8
"[68.68567482826256, 52.35145430920727, 0.413672843454418, 0.1772534238019205, 3.521453376919169]",46,9
"[69.30385433497216, 53.18136153667435, 0.40361658179647, 0.17516796010070862, 6.254032743917037]",46,10
"[69.57155517595514, 53.585941576395435, 0.500838374549261, 0.20844129752971707, 3.945186229031947]",46,11
"[69.88812586424888, 54.07321336514135, 0.44147810770293444, 0.23754909800918983, 4.969740728097634]",46,12
"[70.21602684476576, 54.59905429829119, 0.5103643880657243, 0.2178149517563581, 4.2053570017126845]",46,13
"[70.5888079740648, 55.05660628861998, 0.44546089533477895, 0.24033528786001013, 2.792702365724324]",46,14
"[71.23867764243234, 56.12789089931686, 0.522293622754737, 0.24427882160295838, 5.782392322363933]",46,15
"[71.64784408121298, 56.665948172827605, 0.47750964274788193, 0.2631507708010583, 6.546290783257177]",46,16
"[71.99380635816209, 57.23777598405789, 0.4775718672893711, 0.22512792420005248, 6.241914347416127]",46,17
"[72.36978226848727, 57.82085801505061, 0.5265742298898146, 0.26727503933050517, 3.576334374970429]",46,18
"[72.79308456082839, 58.38217812094434, 0.5456703931880744, 0.23223230784018795, 6.315248694438537]",46,19
"[73.64715840354653, 59.7018391576805, 0.5101003401085119, 0.27781547582549015, 7.245088311430607]",46,20
"[74.08447144919018, 60.393479737590305, 0.5379214617681631, 0.26975865855509784, 6.195511798224118]",46,21
"[74.5842461812067, 61.085968965134555, 0.543022273075215, 0.30675155922776903, 5.6753566878695665]",46,22
"[75.01581427825785, 61.843690864636095, 0.5893516350404961, 0.2882532244237046, 6.11552604531613]",46,23
"[75.54407225460449, 62.612470213881245, 0.6145113841116658, 0.3848337743039144, 5.194428907724273]",46,24
"[76.56610080265187, 64.24773462904344, 0.6263562944442926, 0.3472981963180942, 8.589590401439807]",46,25
"[77.07935857536671, 65.16572664981348, 0.6764138520349539, 0.35019808345396775, 5.663706258012041]",46,26
"[77.65871451686391, 66.03403170637023, 0.6460951201122099, 0.35741366496566523, 7.393461119754647]",46,27
"[78.20538784464364, 67.00730411673564, 0.7199798387486955, 0.3870744277901895, 6.67988606320813]",46,28
"[78.87092865056543, 67.98692962874276, 0.6175409095595216, 0.35719619491314314, 9.833563964206803]",46,29
"[80.08472304285621, 70.10754057366499, 0.7529478868274128, 0.4742420832588013, 10.474234828209887]",46,30
"[80.78077441774671, 71.19086212791366, 0.7972986268117654, 0.4911609943835906, 11.596317168018402]",46,31
"[81.53284997527342, 72.33373987944024, 0.793437668585374, 0.5365663623106068, 17.846047557703685]",46,32
"[82.290818692167, 73.63057982215742, 0.8058180416341914, 0.5578922876699287, 14.001770832409875]",46,33
"[83.061475732388, 74.98118375127653, 0.8022801762509363, 0.4985943446260401, 16.697536413029752]",46,34
"[84.66193874877874, 77.68843690246902, 0.8875223619542827, 0.5724853972169665, 15.824456955013204]",46,35
"[85.59783580479797, 79.25208236566385, 0.8716045846998193, 0.5833313139463607, 17.55192983585755]",46,36
"[86.55035750539048, 80.7574619738081, 0.8708834998424475, 0.6421836714340876, 20.750336610625652]",46,37
"[87.57349654438147, 82.50811702930328, 0.9243127824032962, 0.5703279670076687, 18.507606012675467]",46,38
"[88.59166074855904, 84.2962117650292, 0.8710433008880395, 0.6604523915566268, 24.254203570127004]",46,39
"[90.9269015793154, 88.11150518920257, 1.027864951019778, 0.7843992026617712, 21.742862348411904]",46,40
"[92.10586871501498, 90.24558282044133, 1.1229393003962158, 0.770652556569173, 24.29848810637452]",46,41
"[93.52311775268825, 92.60875679290983, 1.2297503040736746, 0.8277537566347483, 24.605123917951516]",46,42
"[94.93408710937472, 94.95310873504727, 1.1046426247607881, 0.751729543123633, 21.80876620424175]",46,43
"[96.44363907079786, 97.57283622682263, 1.1878303539232975, 0.9016199558167308, 21.263780352271965]",46,44
