Parameters,Group ID,Image
"[54.08110296944116, 69.02554643961216, 0.41136865740363504, 0.285433003835152, 0]",426,36
"[54.197723025308754, 70.1587771249728, 0.41701489387779844, 0.27774826911652895, 0]",426,37
"[54.32396454874713, 71.3092472165799, 0.4081422365612468, 0.265672257415801, 0]",426,38
"[54.411082303368794, 72.52513189409348, 0.4253009292230061, 0.3093854237374103, 0]",426,39
"[54.70499620505523, 75.04944638639866, 0.4472992531483295, 0.3243556861763204, 0]",426,40
NULL,426,41
"[54.93438537286699, 77.93153542936994, 0.42514224797974975, 0.3375366030467859, 0]",426,42
"[55.06870193793285, 79.4195575073159, 0.4558351563825269, 0.3850810445616446, 0]",426,43
NULL,426,44
"[55.46417655774489, 84.50546260299534, 0.44876126175641673, 0.35360977462045184, 0]",426,45
NULL,426,46
"[55.790314789798565, 88.3668916403699, 0.5045880215921272, 0.4968071213675671, 0]",426,47
"[56.01531506196575, 90.41454495243771, 0.5153239369451583, 0.4529711988939482, 0]",426,48
NULL,426,49
NULL,426,50
NULL,426,51
