Parameters,Group ID,Image
"[49.00168026668264, 50.35740021479752, 0.4855645671886748, 0.20511246401495242, 0]",28,0
"[48.995700631519846, 50.65034680341191, 0.5078087961980415, 0.16073171573655998, 0]",28,1
"[49.01336448619482, 51.03641496096013, 0.5382095539178096, 0.286310964743997, 0]",28,2
NULL,28,3
"[48.95357487244023, 51.751629931130815, 0.5095031659433942, 0.23465729549558825, 1.7534048600730898]",28,4
"[48.92564157661939, 52.5362309720392, 0.5588700943695031, 0.2583209724679989, 0]",28,5
"[48.89667745074656, 52.95479289054321, 0.5055888600612093, 0.2365320103646127, 0]",28,6
"[48.868075344190814, 53.400054794164106, 0.5532911775158169, 0.2540408171450963, 0]",28,7
"[48.89388259017859, 53.8346042102492, 0.5478739112039931, 0.2639894574325299, 358.9769698113342]",28,8
"[48.8492061070781, 54.310203243955016, 0.5335627693414365, 0.22890108393692046, 356.5577847141021]",28,9
"[48.83701731989672, 55.29211200119192, 0.5481136578858781, 0.2448059826387379, 0]",28,10
"[48.838570098446006, 55.77947970773055, 0.5939547459838508, 0.2694647239003274, 0]",28,11
"[48.837393742872024, 56.29525629327781, 0.5340231662578063, 0.2660846118566105, 0]",28,12
"[48.82494589232092, 56.84543174757582, 0.5703734239277212, 0.30659307338373576, 0]",28,13
"[48.82932170171901, 57.39590414802427, 0.6324516721886755, 0.3318724607723387, 357.6140559696021]",28,14
"[48.759593615917055, 58.66269285039868, 0.6012875206256254, 0.32934577365594464, 0]",28,15
"[48.70535876026057, 59.26321193093999, 0.6543317218021155, 0.3563226111989765, 356.9225446005719]",28,16
"[48.73904349296436, 59.93633350279063, 0.6379554850821781, 0.3788707596197259, 0]",28,17
"[48.67642168219421, 60.61851995660813, 0.6790667938445312, 0.41318576123614265, 358.15238973400767]",28,18
"[48.64781985668725, 61.314992045344255, 0.7039463656104985, 0.37924664845230893, 0]",28,19
"[48.67169208353422, 62.81775477930282, 0.6565766414246141, 0.3622803510215462, 0]",28,20
"[48.64014591066435, 63.61457606701547, 0.6896425993451487, 0.4266909990254533, 0]",28,21
"[48.6316771613418, 64.40142252110711, 0.7756987356576484, 0.49906331441997037, 359.0608090542646]",28,22
"[48.64710531618647, 65.30886706053022, 0.7086650851949442, 0.42640751157803436, 0]",28,23
"[48.63105813601734, 66.18966523930656, 0.7609836037073232, 0.4993915384227847, 358.1066141542546]",28,24
"[48.551692761497186, 68.10834909824085, 0.7845857255953775, 0.508479289229328, 0]",28,25
"[48.50222184430011, 69.16863833145219, 0.8700072270422752, 0.5670370598733274, 357.39743779750256]",28,26
"[48.52547210774097, 70.24941164990607, 0.8224509898697411, 0.5278889680084433, 0]",28,27
"[48.510477305081466, 71.36890360018468, 0.8591975474095552, 0.580105461195878, 357.0133630095211]",28,28
"[48.49616217856709, 72.56125733289355, 0.8373439627197461, 0.5593272181522342, 358.20712272700206]",28,29
"[48.37949207685213, 75.04690944632607, 1.0338887336341906, 0.6816265042559776, 355.6955310394943]",28,30
"[48.35376520346275, 76.39147903958728, 0.9087194692247759, 0.6645311919448097, 0]",28,31
"[48.31686636385171, 77.83143218904178, 0.8616267296506176, 0.6928549832931102, 358.33803818429317]",28,32
"[48.30510176853583, 79.30373507506361, 1.0247928593837645, 0.7594669825690878, 0]",28,33
"[48.14041676309866, 80.87238497883988, 1.0898207795764274, 0.819003614760351, 355.18644910629115]",28,34
"[48.11598391625726, 84.24850662548292, 1.027897350122172, 0.9050970769688176, 0]",28,35
"[48.091833286427196, 86.0597384087608, 1.0814385134331725, 0.9703679202111937, 0]",28,36
"[48.085534618865154, 87.99223709723626, 1.0368788140679583, 0.9083398646077089, 345.80890345098055]",28,37
"[48.033528737471755, 90.06525548785504, 1.0250122359695957, 0.941309220039614, 346.22840028291637]",28,38
"[48.00566965085366, 92.28173917710097, 1.036055419883273, 0.99187718197011, 342.2553283749397]",28,39
