Parameters,Group ID,Image
"[71.96182014873234, 73.42058057884279, 0.45316146744445973, 0.3913954128303061, 0]",633,89
"[73.07873844828227, 76.43883385498017, 0.4912257235132818, 0.4167578355817054, 0]",633,90
NULL,633,91
NULL,633,92
NULL,633,93
NULL,633,94
NULL,633,95
NULL,633,96
"[79.01783242377242, 92.13507306324907, 0.6763626672405261, 0.6429268629462415, 13.891191171443268]",633,97
"[79.97652440879635, 94.66049240323142, 0.5196183030863892, 0.548095150661652, 0]",633,98
"[80.9772927556238, 97.35962763778896, 0.6086185260390096, 0.6989220958793823, 0]",633,99
NULL,633,100
