Parameters,Group ID,Image
"[22.810367790316302, 30.987509613623214, 0.5079377016753138, 0.09335830456159565, 358.55313079039547]",405,20
NULL,405,21
NULL,405,22
NULL,405,23
NULL,405,24
NULL,405,25
NULL,405,26
NULL,405,27
NULL,405,28
NULL,405,29
NULL,405,30
NULL,405,31
NULL,405,32
NULL,405,33
NULL,405,34
NULL,405,35
NULL,405,36
NULL,405,37
NULL,405,38
NULL,405,39
NULL,405,40
NULL,405,41
NULL,405,42
"[17.573231201229454, 29.487382062487725, 0.5501458783926907, 0.06418017409361099, 0]",405,43
NULL,405,44
NULL,405,45
NULL,405,46
NULL,405,47
NULL,405,48
NULL,405,49
NULL,405,50
NULL,405,51
NULL,405,52
NULL,405,53
NULL,405,54
"[13.912015179703538, 28.81731143228685, 0.6249030095369905, 0.1424456797476894, 354.53301988106637]",405,55
NULL,405,56
NULL,405,57
NULL,405,58
"[12.83387177325894, 28.616565648920695, 0.7781796294700943, 0.13908531421987755, 357.60040366823273]",405,59
NULL,405,60
"[12.031531627745874, 28.538198013968113, 0.8003088365713666, 0.14589932937999459, 356.8915039004595]",405,61
"[11.780421134433004, 28.522159822545532, 0.9256744500384292, 0.11886401962118316, 356.8429029114978]",405,62
"[11.387298698698292, 28.480705758497127, 0.829970890451333, 0.15701505564463947, 357.1411967519414]",405,63
"[11.06317207823154, 28.437634665796512, 0.7937404991853297, 0.15895648071463625, 357.1845016033448]",405,64
"[10.463527848111035, 28.341525315611264, 0.8647653939714993, 0.1370294809256592, 356.3785152958829]",405,65
"[10.206832016422625, 28.29483652952985, 0.8533862107193482, 0.15893112295413514, 356.6170723452112]",405,66
"[10.008332402760441, 28.215126352876574, 0.987247589732009, 0.14363061560444595, 356.53177074108385]",405,67
"[9.508542650433723, 28.22805624242984, 0.8281343345188064, 0.15277678314823728, 356.42366562500354]",405,68
"[9.272975008253855, 28.186928785296857, 0.9959636739883728, 0.13511711688014671, 356.94086429019643]",405,69
"[8.561778019776987, 28.173252094198336, 0.9044538267755559, 0.13236202524643118, 355.5095582976023]",405,70
"[8.226697556366599, 28.14016818658816, 0.8795008781262749, 0.15134515732200685, 356.09800434471987]",405,71
"[7.948321415142915, 28.11443539755048, 0.8358573456912762, 0.14894661283831961, 356.1214183809815]",405,72
"[7.5923904658234616, 28.032409934097345, 0.9309822191787654, 0.14197706460015921, 356.9471174852092]",405,73
"[7.235779012886977, 28.03456973708056, 0.9196621429547308, 0.14310740657642407, 356.94711748520854]",405,74
"[6.501055255415879, 27.999992584920403, 0.9413934593357096, 0.15593202657634322, 355.6676860168134]",405,75
"[6.26594472517255, 27.94620497830922, 0.998224044445267, 0.17564912247167455, 356.62017803438795]",405,76
"[5.827324817829747, 27.939866865501962, 0.9351831659480981, 0.16818934135571548, 356.3670492605129]",405,77
"[5.434200827444632, 27.905362330345785, 0.8890946946323022, 0.15116068427578053, 355.9992463196611]",405,78
"[5.037720708096029, 27.83959248411613, 1.066903150895104, 0.15570548906212006, 357.11499876637004]",405,79
"[4.356106584651089, 27.809046896902334, 0.9989419812613355, 0.16555148307835693, 356.8201698801373]",405,80
"[3.8965122789051994, 27.841300157808856, 1.0269322915036883, 0.16976699956587585, 356.58341180822794]",405,81
"[3.5651536546736113, 27.7892100164627, 0.8936351355947093, 0.19960349918542852, 355.2363583092738]",405,82
NULL,405,83
NULL,405,84
NULL,405,85
NULL,405,86
NULL,405,87
NULL,405,88
NULL,405,89
NULL,405,90
NULL,405,91
