Parameters,Group ID,Image
"[8.5362726706541, 32.95934669769595, 1.8743781059382731, 0.2225947100922028, 0]",83,0
NULL,83,1
NULL,83,2
NULL,83,3
NULL,83,4
NULL,83,5
NULL,83,6
NULL,83,7
NULL,83,8
NULL,83,9
NULL,83,10
NULL,83,11
NULL,83,12
NULL,83,13
NULL,83,14
NULL,83,15
NULL,83,16
NULL,83,17
NULL,83,18
NULL,83,19
"[2.3179817239483973, 31.343240711611664, 2.199291746861687, 0.33178105047493645, 356.12699480093966]",83,20
NULL,83,21
NULL,83,22
NULL,83,23
NULL,83,24
NULL,83,25
NULL,83,26
NULL,83,27
NULL,83,28
NULL,83,29
NULL,83,30
