Parameters,Group ID,Image
"[43.523658457989725, 69.94472318651776, 0.40829151045258527, 0.3299332865021967, 0]",620,89
"[43.25051640177505, 72.5929663105397, 0.4296540878260444, 0.3559355024605395, 0]",620,90
NULL,620,91
NULL,620,92
"[42.68618151882257, 77.14127870855243, 0.4387059971681885, 0.4271156708715896, 354.02272336704914]",620,93
NULL,620,94
NULL,620,95
"[41.919447230860705, 84.24308272827727, 0.5020507495682915, 0.39866678025310576, 352.04700596843276]",620,96
"[41.65466953849541, 86.27782017420641, 0.4914996917506138, 0.47350965221846697, 0]",620,97
"[41.43383677736494, 88.49000183610475, 0.5196183030863608, 0.6011366168547454, 0]",620,98
"[41.2148858102037, 90.73281072871008, 0.5325412102841298, 0.5694920781239574, 0]",620,99
NULL,620,100
