Parameters,Group ID,Image
"[26.428032207739637, 47.64353928965908, 0.2570513874610896, 0.10562448829361415, 0]",62,0
NULL,62,1
NULL,62,2
NULL,62,3
NULL,62,4
NULL,62,5
"[24.148064592258923, 49.60981949939039, 0.3301046876223724, 0.13205278710674676, 352.95221948004684]",62,6
NULL,62,7
NULL,62,8
NULL,62,9
"[22.308052285136608, 51.36526174353948, 0.31705423852800463, 0.14300405932559296, 353.19094982038615]",62,10
NULL,62,11
"[21.447198590143792, 52.116761475133586, 0.37738309083232113, 0.14191920621877366, 352.82215259475686]",62,12
NULL,62,13
"[20.6341920860556, 52.91093018135407, 0.37019854509405015, 0.15910794827241095, 351.1193408494915]",62,14
NULL,62,15
"[19.262654659457105, 54.30021366268573, 0.40650512916793446, 0.18829072879441408, 353.2599439020608]",62,16
NULL,62,17
"[18.19817405582381, 55.30578233963712, 0.4421877435524126, 0.19591865555699264, 351.675197348495]",62,18
NULL,62,19
"[16.623156562421876, 56.90310535635198, 0.457878356954144, 0.21109813703377134, 352.60809654810896]",62,20
"[16.091876566811973, 57.486300238912705, 0.5145185751330563, 0.2099694230801113, 350.8052239455026]",62,21
"[15.493969049182589, 58.02553977601037, 0.5265359985097773, 0.22400934615702026, 349.8465076273917]",62,22
NULL,62,23
NULL,62,24
"[13.023899291504618, 60.67531684738123, 0.5185573054037173, 0.2345977262279425, 347.8775789959743]",62,25
"[12.344974322443997, 61.39231413001236, 0.5377729612679354, 0.260560118103277, 348.690067525981]",62,26
"[11.58375950047234, 62.15665431640611, 0.6184533597351768, 0.25537514845086456, 350.3751159808331]",62,27
"[10.909707950580728, 62.955406997638086, 0.6394626941235546, 0.27781924650495904, 345.0429741112648]",62,28
"[10.130911424573366, 63.767714882999236, 0.5686438385415187, 0.2609302752202034, 348.9007498223832]",62,29
"[8.476942453529688, 65.49532533764305, 0.6260423006647409, 0.3223542751507977, 347.1419098270055]",62,30
"[7.643412404532027, 66.4037433419429, 0.6171866245162569, 0.3300261699157305, 347.1418637286789]",62,31
"[6.75478152993481, 67.36259178751227, 0.7013019967807976, 0.34326653076541924, 343.8380149853155]",62,32
"[5.902372158226521, 68.32811435230565, 0.7082978215055442, 0.3510073099298657, 341.7881739714114]",62,33
"[4.8734585764062315, 69.43514338611, 0.715535270350826, 0.39108268679889396, 342.3432693632728]",62,34
"[2.7737769588189143, 71.68287851045683, 0.7235708891412324, 0.37959910151994186, 339.3485510433478]",62,35
NULL,62,36
