Parameters,Group ID,Image
"[43.7302633624252, 34.72426701681447, 0.22545422241351076, 0.10228381910508233, 0]",485,43
NULL,485,44
NULL,485,45
NULL,485,46
NULL,485,47
NULL,485,48
NULL,485,49
NULL,485,50
NULL,485,51
NULL,485,52
NULL,485,53
NULL,485,54
"[42.76257285964576, 35.68229084943772, 0.2809703281221445, 0.08997903794985262, 0]",485,55
NULL,485,56
NULL,485,57
NULL,485,58
NULL,485,59
NULL,485,60
NULL,485,61
NULL,485,62
NULL,485,63
NULL,485,64
NULL,485,65
NULL,485,66
NULL,485,67
"[41.294203197602705, 37.469066480933236, 0.5239722556216673, 0.16350484200267193, 359.16968451374174]",485,68
NULL,485,69
"[41.17748989293932, 37.91515456298268, 0.43069311530018695, 0.1674989031766998, 0]",485,70
NULL,485,71
"[40.839333869947566, 38.30752885287683, 0.48581322331279597, 0.1704148446019929, 358.47247455778563]",485,72
"[40.72216488782995, 38.42867204097178, 0.5498750795603885, 0.18024554897613923, 356.7295120768158]",485,73
"[40.48958253820973, 38.6264668666218, 0.6260786158535725, 0.17650255371005863, 358.54978370906724]",485,74
NULL,485,75
NULL,485,76
"[40.14097219002103, 39.45127382346783, 0.5745642429348703, 0.18821590031506064, 356.6831296605181]",485,77
NULL,485,78
"[39.85302430362285, 39.82771196032361, 0.642323533122818, 0.19569770641515305, 356.4785466230772]",485,79
NULL,485,80
"[39.443617221834195, 40.59419710084017, 0.7058141101328343, 0.19604077777626122, 359.1574757392586]",485,81
"[39.411167953622716, 40.81871691084142, 0.5066280661590667, 0.2177492718386489, 0]",485,82
NULL,485,83
"[39.02307727979175, 41.33577675174793, 0.6635631042168789, 0.24551354245568596, 356.5730530653759]",485,84
"[38.67201085271359, 41.8883330337685, 0.6763885046275178, 0.26511900826242274, 0]",485,85
NULL,485,86
NULL,485,87
NULL,485,88
"[38.15379724036984, 43.06683031175652, 0.6479130682088795, 0.25153652157097356, 357.1930361177895]",485,89
"[37.7008281325869, 43.749622885309115, 0.7725980055257367, 0.32970494444189313, 0]",485,90
"[37.588442723987555, 44.14956178926228, 0.6647236046294587, 0.3423396705486377, 355.971736333514]",485,91
"[37.373988841613524, 44.49878160863203, 0.7149355300905652, 0.31493042212555983, 359.4608454175468]",485,92
"[37.19981424884562, 44.868071642045685, 0.720127960531583, 0.3501807607301835, 355.55608074617635]",485,93
"[36.96841381885395, 45.263012139807785, 0.7763955211461206, 0.3234672833308352, 358.56790381583573]",485,94
"[36.62922511786439, 46.12050769375235, 0.7442355760981627, 0.3334024334984849, 356.23596513509574]",485,95
"[36.293398529565444, 46.546552924169184, 0.8406489933729302, 0.3169776450799822, 357.01605786648673]",485,96
"[36.18694579732356, 47.0409402497948, 0.768617581215789, 0.34530897427169555, 351.6341138759659]",485,97
"[35.827139568833424, 47.41822651394089, 0.7404560818980883, 0.35360977462043763, 0]",485,98
"[35.633416400161416, 47.94711537417521, 0.9189245834728864, 0.375207008211575, 0]",485,99
"[35.03208132194792, 48.88324448300184, 0.8716597034273832, 0.4278678272907257, 0]",485,100
"[31.628005301112683, 56.91199995105115, 1.1171793516356878, 0.6718585717788272, 0]",485,110
"[25.988330223930323, 69.53893991956652, 1.4609607876829593, 0.9564352142701026, 351.8698976458438]",485,120
"[16.73717670499943, 91.63080958120918, 2.1375593561195467, 1.6356962626507536, 336.8014094863524]",485,130
