Parameters,Group ID,Image
"[59.06343558352375, 41.64552666929606, 0.4059716723250091, 0.14207653485740224, 0]",696,93
NULL,696,94
NULL,696,95
NULL,696,96
"[59.74801205719682, 43.29659888006799, 0.45463202779011164, 0.15968279934833873, 0]",696,97
NULL,696,98
"[60.06687462570161, 44.041841957778324, 0.4489564602173744, 0.17268696732026712, 0]",696,99
NULL,696,100
"[62.76368940761019, 50.840721193629946, 0.6226830904754053, 0.2776275089995297, 5.792796495029734]",696,110
"[66.29763283676381, 60.09424582375672, 0.6459290119412913, 0.48414592457885536, 8.504579240875955]",696,120
"[71.91031717607069, 74.95537046112754, 1.0722859272087484, 0.6590178406469946, 16.77789071470886]",696,130
