Parameters,Group ID,Image
"[25.933487692247407, 49.145578002535785, 0.4689569675546956, 0.16896963561407569, 353.88449643371507]",528,67
NULL,528,68
NULL,528,69
NULL,528,70
"[23.896115647057055, 51.619469974541765, 0.5122589666956626, 0.22654983034101342, 352.10233512585455]",528,71
"[23.50268200806635, 52.16086889808026, 0.41987822290039173, 0.22253475230088457, 351.4862766515142]",528,72
"[23.033585733352425, 52.68754066271404, 0.49659318882300274, 0.2464980346076679, 348.4852016802287]",528,73
"[22.497015518668555, 53.265298023264805, 0.5122314404668841, 0.24296280587971794, 356.34743271058863]",528,74
"[21.58264581424019, 54.47240122766963, 0.5126759582081009, 0.2395942057712839, 352.35499752275757]",528,75
"[21.116557761795548, 55.10609097250507, 0.4823103991838696, 0.29138609230874407, 352.6466516069437]",528,76
"[20.588458882006297, 55.7847987793874, 0.5381627453682916, 0.24372734402415697, 351.0914101442211]",528,77
"[20.014148055688118, 56.45989717990971, 0.5777573479258555, 0.2789252587314029, 350.59250171957785]",528,78
"[19.476391360769043, 57.145895410819435, 0.5834481281613503, 0.2738755986226577, 348.929258024404]",528,79
NULL,528,80
NULL,528,81
"[17.13451908124003, 60.33730063793864, 0.572689699522701, 0.3622803510215471, 345.6645645804813]",528,82
NULL,528,83
NULL,528,84
"[14.23753338905839, 63.98059554395277, 0.5812662136052681, 0.33326932221965044, 346.0791248493715]",528,85
NULL,528,86
"[12.782871128496884, 66.00796605947795, 0.6404006813120485, 0.40185844075793165, 345.8281500425061]",528,87
NULL,528,88
"[10.976393801040706, 68.29039678735, 0.7133882562889963, 0.4104433229213824, 346.954362937053]",528,89
"[9.297762739676463, 70.75788500530712, 0.6980887653252743, 0.4945004372023134, 343.96005669395066]",528,90
"[8.222709956391943, 72.1060376327841, 0.7310379103278131, 0.38202801594988756, 341.1550503781831]",528,91
"[7.217601166680431, 73.52280388669222, 0.7217935282210051, 0.3915290527065874, 339.55045238920707]",528,92
"[6.153535773145087, 75.00331118625988, 0.7197368657899286, 0.491250663710741, 336.1230541475294]",528,93
"[4.926560451050044, 76.54264821717025, 0.8269901758196183, 0.5187124246354761, 340.9208642185815]",528,94
"[2.423995378546079, 79.9592630811374, 0.8618770000167861, 0.5241385050816842, 340.73682306837645]",528,95
"[1.0882971390637974, 81.83298848020819, 0.8867861207150499, 0.5635944954882536, 341.23563370602074]",528,96
NULL,528,97
NULL,528,98
