Parameters,Group ID,Image
"[16.950665294848726, 53.07273442050982, 0.35915050008145855, 0.15437418488739496, 0]",177,0
NULL,177,1
NULL,177,2
NULL,177,3
NULL,177,4
NULL,177,5
NULL,177,6
NULL,177,7
NULL,177,8
NULL,177,9
"[9.99611804806407, 59.06364972661109, 0.5102454386535858, 0.2004303606501554, 351.9729491722378]",177,10
"[9.350967476278871, 59.66346789002516, 0.5430410124525503, 0.21631852273747243, 346.4391825958194]",177,11
"[8.702345799382073, 60.29058721438925, 0.42267381963372425, 0.2422327824854958, 349.83430512045373]",177,12
"[7.872496323528881, 61.000667905713634, 0.5370914506572056, 0.24825105467814676, 348.3498989864696]",177,13
"[7.1857638308801794, 61.65799960792692, 0.44835018657183634, 0.22245795576427127, 349.57419147411383]",177,14
"[5.408022259983295, 63.243707747472, 0.5970371265271884, 0.243629828462168, 348.93654402842844]",177,15
"[4.716499636533545, 63.95515052371316, 0.4741938494424003, 0.25110707940305227, 347.5857073539115]",177,16
"[3.686986473254467, 64.82669413801243, 0.6044159573081301, 0.28282345249397406, 346.518585734191]",177,17
"[2.7790611679725226, 65.65074246757516, 0.5620695417884738, 0.30288952580101364, 351.972762489569]",177,18
"[1.7255249651324343, 66.58035304161197, 0.6685875203765328, 0.2908429843149678, 347.21264180460025]",177,19
NULL,177,20
