Parameters,Group ID,Image
"[57.63099656931742, 48.425213728814406, 0.3087704547797614, 0.1337098055824626, 0]",628,89
NULL,628,90
"[58.05552004569628, 49.96549268296355, 0.35508602299672987, 0.23112694964969904, 0]",628,91
NULL,628,92
NULL,628,93
NULL,628,94
NULL,628,95
"[58.97932119301229, 53.598202250704674, 0.41036584423842726, 0.2327405449229829, 0]",628,96
NULL,628,97
"[59.349671193281004, 54.956314601928156, 0.4602677603169951, 0.25057651437453643, 0]",628,98
NULL,628,99
NULL,628,100
"[62.939699441126486, 69.82526227746052, 0.7658217096356841, 0.5112781072605503, 11.200797787883289]",628,110
"[68.13561978847996, 92.12893186064315, 0.8418850043279917, 1.0078139654498983, 0]",628,120
