Parameters,Group ID,Image
"[15.957139309101356, 76.71559630174104, 0.8723366413098199, 0.5531708065727893, 349.32495205817156]",16,0
"[15.08019136872783, 78.12204958917314, 0.9525748380375799, 0.5516243832470571, 344.476795625783]",16,1
"[14.17553933453701, 79.5338895734561, 1.0591486256973193, 0.6101922130120414, 347.7842808658704]",16,2
"[13.288030425421393, 81.04837199772244, 1.0127341481017371, 0.6430016083409436, 345.5475717489053]",16,3
"[12.395086357212925, 82.5945398931605, 1.0076504306010525, 0.6821938137837413, 345.6753807204685]",16,4
"[10.167948103164921, 86.18213939487322, 1.1864135300290846, 0.731958576499417, 343.18916435081576]",16,5
"[9.128282566859994, 87.9253904742405, 1.1031596608435692, 0.8003228549161066, 344.75057602467933]",16,6
"[7.776415962902354, 90.08760452831059, 1.305919398693649, 0.8341121010559555, 340.78803517126585]",16,7
"[6.467733644919462, 92.21536716726332, 1.3242683449885893, 0.8249551685537567, 342.644220949454]",16,8
"[5.059861012322348, 94.60053503426586, 1.3803467986439637, 0.9018182283264852, 338.56070836179265]",16,9
