Parameters,Group ID,Image
"[62.08395396935151, 61.79088578682441, 0.11463698240116571, 0.08401947932447484, 0]",147,0
NULL,147,1
NULL,147,2
NULL,147,3
NULL,147,4
NULL,147,5
NULL,147,6
NULL,147,7
NULL,147,8
NULL,147,9
"[65.52012409510789, 72.76154797781878, 0.279794893798936, 0.1692658508530798, 4.685899839502724]",147,10
NULL,147,11
NULL,147,12
NULL,147,13
NULL,147,14
NULL,147,15
NULL,147,16
NULL,147,17
NULL,147,18
NULL,147,19
"[71.29644650235403, 92.06968311613818, 0.370877075831757, 0.31880670889896123, 0]",147,20
NULL,147,21
NULL,147,22
NULL,147,23
