Parameters,Group ID,Image
"[42.94049497970686, 60.95487752223732, 0.43533374989328166, 0.1823221902355172, 0]",154,0
NULL,154,1
NULL,154,2
"[42.57481114030588, 63.11368284639003, 0.4839631263572102, 0.28942507381886884, 0]",154,3
"[42.45549478297875, 63.931906991265144, 0.5006629083485874, 0.2901869750294639, 355.39990433373396]",154,4
NULL,154,5
"[42.01925541569114, 66.42319506753822, 0.5272507675678201, 0.3190216215968743, 356.3825649539104]",154,6
"[41.78546581639588, 67.33204071918134, 0.5878340002084883, 0.3629154530644172, 0]",154,7
NULL,154,8
"[41.47189611568239, 69.29613318849029, 0.6021026490520924, 0.36659625444160326, 0]",154,9
"[41.15941750295741, 71.39550449843267, 0.6080635892171458, 0.3730376878304753, 0]",154,10
"[40.92120595100399, 72.54554805687971, 0.6306186191927303, 0.3840299365618601, 357.45519562018956]",154,11
"[40.71940397162029, 73.72172320767413, 0.5921655155985164, 0.41069217020576326, 0]",154,12
"[40.50528887111064, 75.00249458958746, 0.713016294930106, 0.42050746833008645, 357.426640536823]",154,13
"[40.28105661336113, 76.27549528381228, 0.6624432720723864, 0.44785727647253265, 355.0302592718907]",154,14
"[39.813495396825346, 79.14843897525165, 0.719306328652614, 0.5260310696832846, 0]",154,15
"[39.58973834258099, 80.60696447985144, 0.6709916440588302, 0.4609339732949287, 355.01366622877015]",154,16
"[39.27978315025215, 82.2115419356399, 0.7101606597368683, 0.5077181357434183, 353.3333401090974]",154,17
"[38.88438671150119, 83.9336722725146, 0.762051081503778, 0.5730706862362078, 351.2977762100493]",154,18
"[38.741088728389535, 85.6526129707394, 0.8308033669132157, 0.5598878152151201, 0]",154,19
"[38.1273584868309, 89.52005124991351, 0.7662749500655792, 0.625756969946309, 0]",154,20
"[37.72016412193287, 91.54850278996832, 0.7307800450316055, 0.6506126345852897, 344.9783167243881]",154,21
NULL,154,22
"[37.07387147321306, 96.11806723357249, 0.9026155295640856, 0.737075841442022, 348.2316686711166]",154,23
NULL,154,24
NULL,154,25
