Parameters,Group ID,Image
"[63.226118630730745, 58.84250953358331, 0.36633919880919985, 0.18437358931796413, 357.51044707801054]",413,28
NULL,413,29
NULL,413,30
NULL,413,31
NULL,413,32
NULL,413,33
NULL,413,34
NULL,413,35
NULL,413,36
NULL,413,37
NULL,413,38
NULL,413,39
"[68.00761132953538, 72.33615837965223, 0.48311619088609364, 0.3586570045883105, 5.045588454790845]",413,40
NULL,413,41
NULL,413,42
"[69.36090984875072, 76.33466583352721, 0.49363738793210854, 0.3270890415239281, 0]",413,43
NULL,413,44
NULL,413,45
"[71.4454588583301, 82.53663726672058, 0.5767227255756922, 0.4709644563280051, 0]",413,46
"[72.01954845175233, 84.307155426758, 0.6787361651891644, 0.5113808656816872, 0]",413,47
NULL,413,48
NULL,413,49
"[74.76698462217418, 92.38793762455114, 0.7319942286152923, 0.6774642564103033, 0]",413,50
"[75.51128210397518, 94.77184725619203, 0.7319942286152817, 0.6841060628457107, 0]",413,51
"[76.33083635157179, 97.23136722669, 0.7702042297497655, 0.6845885236651839, 10.049348588126861]",413,52
NULL,413,53
NULL,413,54
