Parameters,Group ID,Image
"[89.51865088638205, 42.639262362201904, 0.4368621689811848, 0.21100634661632675, 6.574183496779824]",648,90
NULL,648,91
NULL,648,92
"[91.31444211337529, 43.63116370833833, 0.45650805472345296, 0.20952889399738112, 9.46232220802358]",648,93
"[91.94551861679376, 43.997243544974985, 0.4401477251353696, 0.22397368963495548, 8.033815610796353]",648,94
NULL,648,95
"[93.89849946370884, 45.17055624491506, 0.5123720203246981, 0.22552802565204808, 6.973533590187174]",648,96
"[94.64745885618461, 45.58461534301053, 0.5327396008046605, 0.21421845102116327, 7.352379359884026]",648,97
"[95.35129562079835, 45.966882148741426, 0.5523213123803714, 0.31322064296817587, 0]",648,98
"[96.07038658290934, 46.47311072249873, 0.48727206371924536, 0.23532730500990326, 9.162347045720935]",648,99
"[97.65652145308047, 47.40221098483121, 0.5715801333950168, 0.2528309888536246, 9.605204155015429]",648,100
