Parameters,Group ID,Image
"[31.604897924719705, 52.12547004141225, 0.3030072166023068, 0.1319692556597758, 0]",362,20
NULL,362,21
NULL,362,22
NULL,362,23
NULL,362,24
NULL,362,25
"[29.567513644555504, 55.441968442250996, 0.2992073778493562, 0.15921753175738668, 352.69424046668297]",362,26
NULL,362,27
NULL,362,28
NULL,362,29
NULL,362,30
NULL,362,31
NULL,362,32
NULL,362,33
NULL,362,34
NULL,362,35
NULL,362,36
NULL,362,37
"[23.64895737067202, 65.26047852106072, 0.4648120236372991, 0.27714361686261124, 348.5304394172886]",362,38
NULL,362,39
"[22.030785015625547, 68.17404004795453, 0.47693985689738067, 0.28263876034858126, 344.93023981298575]",362,40
"[21.415015910135416, 69.24986792530329, 0.48735339166864555, 0.3188546685123229, 350.1299909186854]",362,41
"[20.792133633158038, 70.35023959848628, 0.4809893809928113, 0.30356815728240133, 344.0546040990812]",362,42
"[20.142297886831017, 71.568182876531, 0.5344274247243311, 0.36368765319711815, 352.34934904464075]",362,43
"[19.392736770691798, 72.76232837859523, 0.540130503857104, 0.3359292858894074, 345.55596427550677]",362,44
NULL,362,45
"[17.192230401005855, 76.70240512491056, 0.5517981238962266, 0.41657224209963284, 342.34987578006667]",362,46
"[16.344982856852635, 78.21194856596634, 0.4982687188478539, 0.40897681577031897, 340.30680596533597]",362,47
"[15.482628641991283, 79.72378585778947, 0.5882792568902544, 0.39103957579485416, 342.0448749012523]",362,48
NULL,362,49
NULL,362,50
NULL,362,51
"[10.520448925038295, 88.81659919114551, 0.7269088529021471, 0.46238522905577467, 341.281371620185]",362,52
NULL,362,53
NULL,362,54
"[5.394575648461723, 98.21275026829369, 0.7630485292232042, 0.6521046318388112, 346.70142966950635]",362,55
NULL,362,56
