Parameters,Group ID,Image
"[84.18903413639934, 39.698650695557966, 0.4914897275864193, 0.22740972220451636, 8.114070533576864]",649,90
NULL,649,91
NULL,649,92
"[85.63143854140675, 40.47108125619746, 0.5200017923203231, 0.2222635577971968, 9.46232220802358]",649,93
"[86.06799918692761, 40.72490634218586, 0.6575575604989999, 0.19576452635328692, 10.561010691197396]",649,94
NULL,649,95
"[87.6872725832389, 41.666970427672936, 0.623702668999827, 0.2226767202351889, 8.524780736833748]",649,96
"[88.2821346433766, 41.96815173893787, 0.5327396008046605, 0.21421845102116327, 7.352379359884026]",649,97
"[88.86061883974976, 42.27763632609559, 0.5705798681615584, 0.23532730500989682, 3.576334374992882]",649,98
"[89.41384151270904, 42.54628685816789, 0.7740866878058469, 0.2562714351557813, 12.92599912470871]",649,99
"[90.57678702581654, 43.253379184949445, 0.7434828585135591, 0.3059254965128705, 10.45990909293107]",649,100
NULL,649,110
