Parameters,Group ID,Image
"[25.795335261989845, 61.88047644514286, 0.45055790234697524, 0.2536981526218993, 348.09251768498336]",537,69
"[24.82231818793433, 63.66394673290279, 0.5168599350333769, 0.2969695360003298, 353.18941176367707]",537,70
"[24.310222223852236, 64.6302255996253, 0.5370651807141943, 0.2913265091083123, 350.71760821417837]",537,71
"[23.721698817605382, 65.6699268006194, 0.5255677392930586, 0.3445224355293559, 349.0533487508342]",537,72
"[23.214144469522093, 66.67190337270353, 0.48614242225390075, 0.279117121215679, 349.65082735910073]",537,73
"[22.559392348982442, 67.769001972201, 0.557365300997091, 0.3231750759707169, 349.0990880120581]",537,74
NULL,537,75
NULL,537,76
NULL,537,77
"[19.359118217744488, 74.02254546482128, 0.5317233305969938, 0.36293786293149494, 346.08144111555754]",537,78
NULL,537,79
NULL,537,80
NULL,537,81
"[15.203426390306177, 82.00409427598042, 0.6939444672490704, 0.45613948127468434, 345.63541755030303]",537,82
NULL,537,83
NULL,537,84
NULL,537,85
NULL,537,86
NULL,537,87
NULL,537,88
NULL,537,89
