Parameters,Group ID,Image
"[27.38456941873202, 57.671254879013446, 0.2762694951245841, 0.15041580694430223, 0]",70,0
NULL,70,1
NULL,70,2
NULL,70,3
NULL,70,4
NULL,70,5
NULL,70,6
NULL,70,7
NULL,70,8
NULL,70,9
"[21.918644232786523, 66.03402446521716, 0.3884145994580823, 0.25866507900679875, 353.29016319224417]",70,10
NULL,70,11
NULL,70,12
NULL,70,13
NULL,70,14
"[18.108711080629366, 72.08652619639577, 0.5256204603299688, 0.28522478592707157, 349.9575668787994]",70,15
"[17.45003819421981, 73.22793317130193, 0.5140165346689151, 0.3519859432434074, 350.8698235177196]",70,16
"[16.646631977497425, 74.43204904705632, 0.5975063373650711, 0.34950515646257924, 349.19934384573725]",70,17
"[15.84449901711524, 75.75334079001126, 0.5926784870195421, 0.3732323314526173, 352.04247477308417]",70,18
"[15.070397019438337, 77.05610064197072, 0.6484196353265989, 0.3875222265514662, 349.07881415927693]",70,19
"[13.383899484426925, 79.98501253599977, 0.5102969498289472, 0.3237787713771934, 350.4912825343339]",70,20
"[12.396985697988326, 81.52988831180366, 0.6161165609126033, 0.42966429926363603, 347.9191340237961]",70,21
NULL,70,22
"[10.32338734483166, 84.92165304622212, 0.7161048052935255, 0.44593088407243897, 346.6074543737929]",70,23
NULL,70,24
"[6.7935137104151915, 90.86934402493354, 0.8622109967873292, 0.5309349851420727, 341.74594569045894]",70,25
NULL,70,26
"[3.999110238665925, 95.55198898003613, 0.8484834258190139, 0.6143290540586478, 342.4665356745036]",70,27
