Parameters,Group ID,Image
"[25.561190750909752, 55.38994847369146, 0.27626949512458054, 0.17548510810168239, 0]",72,0
NULL,72,1
NULL,72,2
NULL,72,3
NULL,72,4
NULL,72,5
NULL,72,6
NULL,72,7
NULL,72,8
NULL,72,9
NULL,72,10
NULL,72,11
NULL,72,12
NULL,72,13
NULL,72,14
NULL,72,15
NULL,72,16
NULL,72,17
NULL,72,18
"[13.348371951909563, 71.87183201130885, 0.4667565990361895, 0.2710083598011795, 347.262040073658]",72,19
"[11.697361316818457, 74.2917763660515, 0.4079554261179932, 0.250319834700916, 346.30976058720915]",72,20
NULL,72,21
NULL,72,22
"[8.851598104102044, 78.34072148271127, 0.5470797231579873, 0.3116609220062462, 342.1786347159685]",72,23
