Parameters,Group ID,Image
"[60.960965526525115, 67.39924089905682, 0.43695175486808324, 0.24109757360484707, 0]",493,49
NULL,493,50
NULL,493,51
NULL,493,52
"[62.22918219872325, 73.1804666439129, 0.5144221200554924, 0.3306251392701114, 0]",493,53
"[62.55895673898081, 74.47698701489232, 0.543001126725251, 0.3500736768742456, 0]",493,54
"[63.28152696198737, 77.37243917314359, 0.49363738793203993, 0.35360977462045184, 0]",493,55
NULL,493,56
"[63.91252785322992, 80.47837837166402, 0.5895991971002701, 0.3882900532663456, 0]",493,57
"[64.34026500803417, 82.15958148121248, 0.5904753444163333, 0.4091352764203293, 0]",493,58
NULL,493,59
"[65.54357636770037, 87.93955903820589, 0.6636747672778682, 0.45164283760685464, 0]",493,60
"[66.05231770128071, 90.00732134332775, 0.663674767277854, 0.45164283760685464, 0]",493,61
"[66.57486563731385, 92.24587976523124, 0.6732820352903411, 0.46271720265713184, 8.130102354161295]",493,62
"[67.08428026399554, 94.59356956158837, 0.6441549211814532, 0.5260310696832988, 0]",493,63
"[67.6203826276275, 96.99320190493165, 0.7105439400348731, 0.5144498960748687, 15.751173663448412]",493,64
NULL,493,65
